,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
42,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2022-10-13 06:55:42.000000,2022-10-11 09:04:57,5689,423.0,5125.0,385.0,2299.0,1006.0,4513.0,25373,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",115.0,38,True,2022-08-24 09:04:27,2.6.0,6.0,paddleocr,,,,['paddle'],874.0,874.0,https://pypi.org/project/paddleocr,36268.0,36268.0,,,,,,,,1.0,,,,,,,,,,,,,,,
43,pytorch-lightning,PyTorchLightning/pytorch-lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2022-10-13 14:19:48.000000,2022-10-13 14:15:48,7854,666.0,2560.0,227.0,7284.0,524.0,4958.0,20285,"Build and train PyTorch models and connect them to the ML lifecycle using Lightning App templates, without handling..",778.0,38,True,2022-10-07 20:45:08,app/0.6.3,100.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],93.0,93.0,https://pypi.org/project/pytorch-lightning,3095590.0,3116185.0,https://anaconda.org/conda-forge/pytorch-lightning,2022-09-23 22:18:39.548,569335.0,,,,,2.0,8671.0,,,,,,Lightning-AI/lightning,,,,,,,,
44,fairseq,pytorch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2022-10-13 06:28:37.000000,2022-10-12 06:28:08,2249,37.0,4745.0,347.0,1170.0,696.0,2913.0,19419,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,407.0,38,True,2022-06-27 19:32:58,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],977.0,977.0,https://pypi.org/project/fairseq,102801.0,103534.0,https://anaconda.org/conda-forge/fairseq,2022-07-13 07:08:17.142,19660.0,,,,,1.0,266.0,,,,,,facebookresearch/fairseq,,,,,,,,
45,luigi,spotify/luigi,data-pipelines,,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000,2022-09-22 17:59:55.000000,2022-09-12 23:14:07,4059,14.0,2263.0,486.0,2250.0,72.0,872.0,16039,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",593.0,38,True,2022-08-18 09:37:08,3.1.1,53.0,luigi,luigi,,,,1839.0,1839.0,https://pypi.org/project/luigi,562689.0,562829.0,https://anaconda.org/anaconda/luigi,2022-05-02 20:23:54.609,11208.0,,,,,1.0,,,,,stable/luigi,,,,,,,,,,
46,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2022-10-11 17:58:49.000000,2022-08-11 14:39:59,5599,63.0,2166.0,274.0,1406.0,1199.0,1221.0,12240,The interactive graphing library for Python (includes Plotly Express).,201.0,38,True,2022-08-11 14:41:24,5.10.0,86.0,plotly,conda-forge/plotly,,,,12.0,12.0,https://pypi.org/project/plotly,7748954.0,7835720.0,https://anaconda.org/conda-forge/plotly,2022-08-14 12:44:46.659,3232799.0,,,,,1.0,,plotlywidget,https://www.npmjs.com/package/plotlywidget,43080.0,,,,,,,,,,,
47,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-10-09 17:04:57.000000,2022-10-09 01:36:54,8124,26.0,2675.0,470.0,585.0,30.0,2049.0,11456,A toolkit for making real world machine learning and data analysis applications in C++.,178.0,38,False,2022-05-08 14:48:09,19.24,25.0,dlib,conda-forge/dlib,,,,16200.0,16200.0,https://pypi.org/project/dlib,105721.0,112613.0,https://anaconda.org/conda-forge/dlib,2022-05-08 19:10:58.732,482399.0,,,,,2.0,25040.0,,,,,,,,,,,,,,
48,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2022-10-13 09:53:21.000000,2022-10-13 09:16:06,25952,452.0,607.0,123.0,5317.0,386.0,1413.0,6397,NumPy & SciPy for GPU.,315.0,38,True,2022-10-06 07:15:07,11.2.0,100.0,cupy,conda-forge/cupy,cupy/cupy,,,1225.0,1225.0,https://pypi.org/project/cupy,18873.0,74841.0,https://anaconda.org/conda-forge/cupy,2022-10-12 16:16:01.311,1955724.0,https://hub.docker.com/r/cupy/cupy,2022-10-06 08:15:29.464754,8.0,55271.0,1.0,46720.0,,,,,,,,,,,,,,
49,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2022-10-13 14:22:42.000000,2022-10-10 15:03:40,1547,19.0,2096.0,171.0,686.0,208.0,735.0,5923,Python Data. Leaflet.js Maps.,131.0,38,True,2022-10-07 19:31:04,0.13.0,23.0,folium,conda-forge/folium,,,,18386.0,18386.0,https://pypi.org/project/folium,900557.0,915876.0,https://anaconda.org/conda-forge/folium,2022-10-07 23:31:22.691,1210248.0,,,,,1.0,,,,,,,,,,,,,,,
50,Dagster,dagster-io/dagster,data-pipelines,,https://github.com/dagster-io/dagster,https://github.com/dagster-io/dagster,Apache-2.0,2018-04-30 16:30:04.000,2022-10-13 14:33:17.000000,2022-10-13 14:30:45,11672,665.0,684.0,87.0,5109.0,1071.0,3452.0,5615,"An orchestration platform for the development, production, and observation of data assets.",240.0,38,True,2022-10-07 01:16:41,1.0.12,114.0,dagster,conda-forge/dagster,,,,564.0,564.0,https://pypi.org/project/dagster,444680.0,463674.0,https://anaconda.org/conda-forge/dagster,2022-10-07 22:05:32.490,664807.0,,,,,1.0,,,,,,,,,,,,,,,
51,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2022-10-13 01:56:47.961000,2022-10-12 07:33:53,2088,52.0,476.0,84.0,608.0,162.0,770.0,3009,Manipulation and analysis of geometric objects.,136.0,38,True,2022-10-12 18:46:39,1.8.5,20.0,shapely,conda-forge/shapely,,,,33841.0,33841.0,https://pypi.org/project/shapely,8353010.0,8407816.0,https://anaconda.org/conda-forge/shapely,2022-10-13 01:56:47.961,4601716.0,,,,,1.0,288.0,,,,,,,,,,,,,,
52,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2022-10-13 11:16:23.000000,2022-10-12 16:10:29,4956,169.0,633.0,59.0,4065.0,1004.0,1992.0,1406,A distributed task scheduler for Dask.,291.0,38,True,,,149.0,distributed,conda-forge/distributed,,,,25248.0,25248.0,https://pypi.org/project/distributed,3895497.0,4003349.0,https://anaconda.org/conda-forge/distributed,2022-10-01 02:31:38.034,8304613.0,,,,,1.0,,,,,,,,,,,,,,,
53,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2022-10-13 14:09:29.000000,2022-10-13 14:09:22,34360,740.0,25077.0,2077.0,38214.0,,,34099,Apache Spark Python API.,2742.0,37,True,,,27.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,26661714.0,26692272.0,https://anaconda.org/conda-forge/pyspark,2022-07-27 06:26:20.797,2047441.0,,,,,2.0,,,,,stable/spark,,,,,,,,,,
54,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-10-13 13:34:04.000000,2022-09-16 08:23:46,2132,26.0,7088.0,361.0,2477.0,599.0,5783.0,21674,OpenMMLab Detection Toolbox and Benchmark.,364.0,37,True,2022-09-16 08:27:32,2.25.2,38.0,mmdet,,,,['pytorch'],642.0,642.0,https://pypi.org/project/mmdet,75718.0,75718.0,,,,,,,,1.0,,,,,,,,,,,,,,,
55,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2022-10-13 13:34:05.000000,2022-10-13 13:34:05,3294,379.0,2875.0,283.0,4442.0,835.0,1688.0,12798,Open source platform for the machine learning lifecycle.,498.0,37,True,2022-09-19 14:39:43,1.29.0,57.0,mlflow,conda-forge/mlflow,,,,,,https://pypi.org/project/mlflow,13739799.0,13762238.0,https://anaconda.org/conda-forge/mlflow,2022-09-20 12:50:43.646,942465.0,,,,,1.0,,,,,,,,,,,,,,,
56,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2022-10-13 14:21:04.000000,2022-10-13 11:59:04,3086,256.0,6116.0,381.0,4188.0,624.0,1940.0,12558,"Datasets, Transforms and Models specific to Computer Vision.",507.0,37,True,2022-08-05 20:19:15,0.13.1,30.0,torchvision,conda-forge/torchvision,,,['pytorch'],,,https://pypi.org/project/torchvision,5936487.0,5943311.0,https://anaconda.org/conda-forge/torchvision,2022-07-24 12:57:15.567,384139.0,,,,,1.0,13285.0,,,,,,,,,,,,,,
57,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-10-12 18:02:20.000000,2022-10-12 18:02:20,2717,7.0,2143.0,280.0,3094.0,84.0,2462.0,11233,"An open-source NLP research library, built on PyTorch.",264.0,37,True,2022-07-14 18:35:21,2.10.0,58.0,allennlp,conda-forge/allennlp,,,['pytorch'],2783.0,2783.0,https://pypi.org/project/allennlp,88843.0,90694.0,https://anaconda.org/conda-forge/allennlp,2022-07-15 16:42:26.330,85161.0,,,,,1.0,47.0,,,,,,,,,,,,,,
58,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2022-10-13 09:03:59.000000,2022-10-10 15:42:36,1084,5.0,1242.0,249.0,618.0,235.0,973.0,9684,Video editing with Python.,152.0,37,True,2020-05-07 16:29:35,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,18553.0,18553.0,https://pypi.org/project/moviepy,1901396.0,1903540.0,https://anaconda.org/conda-forge/moviepy,2022-10-07 16:36:43.237,135099.0,,,,,1.0,,,,,,,,,,,,,,,
59,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2022-10-13 09:12:52.000000,2022-10-13 09:12:52,1170,29.0,1669.0,112.0,185.0,791.0,743.0,8597,Multilingual Sentence & Image Embeddings with BERT.,101.0,37,True,2022-06-26 19:52:06,2.2.2,32.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],4333.0,4333.0,https://pypi.org/project/sentence-transformers,1574896.0,1576415.0,https://anaconda.org/conda-forge/sentence-transformers,2022-06-27 02:36:18.009,37992.0,,,,,1.0,,,,,,,,,,,,,,,
60,rq,rq/rq,data-pipelines,,https://github.com/rq/rq,https://github.com/rq/rq,,2011-11-14 10:53:48.000,2022-10-10 19:57:36.000000,2022-10-01 09:48:30,1668,26.0,1292.0,212.0,714.0,186.0,796.0,8553,Simple job queues for Python.,272.0,37,False,2022-09-25 08:03:45,1.11.1,21.0,rq,conda-forge/rq,,,,11158.0,11158.0,https://pypi.org/project/rq,777990.0,779038.0,https://anaconda.org/conda-forge/rq,2021-06-30 09:49:43.099,78649.0,,,,,2.0,,,,,,,,,,,,,,,
61,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-10-13 14:11:13.000000,2022-08-23 02:54:34,3232,3.0,658.0,152.0,1021.0,217.0,1418.0,7784,Declarative statistical visualization library for Python.,138.0,37,True,2021-12-29 13:30:58,4.2.0,20.0,altair,conda-forge/altair,,,,34344.0,34344.0,https://pypi.org/project/altair,8496569.0,8515253.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1401327.0,,,,,1.0,,,,,,,,,,,,,,,
62,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2022-10-13 14:04:20.000000,2022-10-13 09:46:11,8986,194.0,1604.0,226.0,3299.0,166.0,2663.0,7054,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,418.0,37,False,2022-10-10 19:32:09,4.2.2,48.0,pymc3,conda-forge/pymc3,,,,788.0,788.0,https://pypi.org/project/pymc3,339386.0,345720.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,454713.0,,,,,1.0,1904.0,,,,,,,,,,,,,,
63,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2022-10-11 17:18:33.000000,2022-10-11 17:18:30,4121,208.0,1443.0,117.0,766.0,296.0,1487.0,6381,"An open-source, low-code machine learning library in Python.",103.0,37,True,2022-04-10 22:12:29,2.3.10,19.0,pycaret,conda-forge/pycaret,,,,2606.0,2606.0,https://pypi.org/project/pycaret,965972.0,966770.0,https://anaconda.org/conda-forge/pycaret,2022-04-18 22:24:40.244,20177.0,,,,,1.0,612.0,,,,,,,,,,,,,,
64,Beam,apache/beam,data-pipelines,,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000,2022-10-13 14:13:16.000000,2022-10-13 14:06:50,37234,664.0,3527.0,259.0,19009.0,3927.0,668.0,5941,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1355.0,37,True,2022-08-23 19:07:04,2.41.0,24.0,apache-beam,conda-forge/apache-beam-with-aws,,,,,,https://pypi.org/project/apache-beam,13198059.0,13199838.0,https://anaconda.org/conda-forge/apache-beam-with-aws,2022-09-24 23:07:45.454,23134.0,,,,,2.0,,,,,,,,,,,,,,,
65,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2022-10-13 05:55:40.000000,2022-10-10 22:38:05,4852,178.0,365.0,36.0,2344.0,516.0,1507.0,4845,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,131.0,37,True,2022-10-05 22:10:26,0.13.4,100.0,wandb,conda-forge/wandb,,,,12362.0,12362.0,https://pypi.org/project/wandb,2072942.0,2076935.0,https://anaconda.org/conda-forge/wandb,2022-10-06 21:34:19.473,107827.0,,,,,1.0,,,,,,,wandb/wandb,,,,,,,,
66,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2022-10-13 13:16:42.000000,2022-10-13 13:16:42,1622,30.0,712.0,106.0,1235.0,379.0,976.0,3369,Python tools for geographic data.,178.0,37,True,2022-07-24 11:19:18,0.11.1,25.0,geopandas,conda-forge/geopandas,,,['pandas'],15897.0,15897.0,https://pypi.org/project/geopandas,3527839.0,3554049.0,https://anaconda.org/conda-forge/geopandas,2022-07-24 18:57:53.018,2068942.0,,,,,2.0,1612.0,,,,,,,,,,,,,,
67,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000,2022-10-13 10:56:10.000000,2022-10-13 09:37:00,25422,4511.0,591.0,93.0,12082.0,34.0,682.0,2957,State of the Art Natural Language Processing.,131.0,37,True,2022-10-12 16:40:34,4.2.1,100.0,spark-nlp,,,,['spark'],184.0,184.0,https://pypi.org/project/spark-nlp,2755287.0,2755287.0,,,,,,,,1.0,,,,,,,,,,,,,,,
68,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2022-10-13 14:20:52.000000,2022-10-13 10:37:30,17177,196.0,1070.0,79.0,6964.0,416.0,3845.0,2039,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,315.0,37,True,2022-10-11 19:32:02,1.2.0,46.0,mne,conda-forge/mne,,,,1897.0,1897.0,https://pypi.org/project/mne,40263.0,43755.0,https://anaconda.org/conda-forge/mne,2022-10-11 21:01:29.028,237516.0,,,,,1.0,,,,,,,,,,,,,,,
69,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2022-10-13 00:23:40.000000,2022-10-12 23:48:03,2696,119.0,839.0,128.0,2155.0,365.0,732.0,1706,A library for training and deploying machine learning models on Amazon SageMaker.,288.0,37,True,2022-10-11 20:22:24,2.112.2,123.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",1709.0,1709.0,https://pypi.org/project/sagemaker,7698993.0,7710858.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-09-09 21:43:04.016,415276.0,,,,,1.0,,,,,,,,,,,,,,,
70,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2022-10-04 07:20:20.000000,2022-10-04 07:20:20,1427,36.0,226.0,31.0,404.0,63.0,420.0,1127,Python library for reading and writing image data.,92.0,37,True,2022-10-03 06:20:52,2.22.1,40.0,imageio,conda-forge/imageio,,,,69896.0,69896.0,https://pypi.org/project/imageio,11792724.0,11846748.0,https://anaconda.org/conda-forge/imageio,2022-09-19 07:30:20.061,3727125.0,,,,,1.0,388.0,,,,,,,,,,,,,,
71,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-10-13 14:12:56.000000,2022-10-13 12:57:23,15694,497.0,1648.0,304.0,12779.0,311.0,5782.0,13965,Vector database for scalable similarity search and AI applications.,224.0,36,True,2022-09-29 11:28:14,2.1.4,100.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,187438.0,237452.0,,,,https://hub.docker.com/r/milvusdb/milvus,2022-10-13 13:11:20.868055,22.0,1651663.0,1.0,48379.0,,,,,,,,,,,,,,
72,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2022-10-13 13:41:11.000000,2022-10-13 12:44:58,1255,52.0,2061.0,332.0,1476.0,325.0,1758.0,12779,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",158.0,36,False,2022-10-13 12:29:50,0.26.0,20.0,horovod,,,,,679.0,679.0,https://pypi.org/project/horovod,75830.0,75830.0,,,,,,,,1.0,,,,,stable/horovod,,,,,,,,,,
73,ChatterBot,gunthercox/ChatterBot,nlp,,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000,2022-09-05 10:37:34.000000,2021-06-01 10:43:00,1848,,4034.0,554.0,700.0,308.0,1255.0,12558,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",103.0,36,False,2020-08-22 18:42:43,1.0.8,86.0,chatterbot,,,,,4607.0,4607.0,https://pypi.org/project/chatterbot,90518.0,90518.0,,,,,,,,1.0,,,,,,,,,,,,,,,
74,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2022-10-13 06:51:35.000000,2022-10-12 02:38:30,2808,69.0,1654.0,279.0,3248.0,228.0,1503.0,12079,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",183.0,36,True,2022-09-07 14:07:15,2.9,37.0,nni,,,,,285.0,285.0,https://pypi.org/project/nni,24171.0,24171.0,,,,,,,,1.0,,,,,,,,,,,,,,,
75,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2022-10-13 06:45:56.000000,2022-10-09 16:38:17,756,27.0,1394.0,126.0,607.0,286.0,394.0,10976,Fast image augmentation library and an easy-to-use wrapper around other libraries. Documentation:..,116.0,36,True,2022-09-20 07:33:54,1.3.0,17.0,albumentations,conda-forge/albumentations,,,['pytorch'],9598.0,9598.0,https://pypi.org/project/albumentations,507796.0,509426.0,https://anaconda.org/conda-forge/albumentations,2022-09-20 14:09:56.676,65222.0,,,,,2.0,,,,,,,,,,,,,,,
76,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2022-10-13 11:31:00.000000,2022-10-12 00:53:53,3061,82.0,1587.0,248.0,920.0,97.0,2051.0,9898,Statistical data visualization in Python.,175.0,36,True,2022-09-06 03:03:00,0.12.0,31.0,seaborn,conda-forge/seaborn,,,,,,https://pypi.org/project/seaborn,8812263.0,8878252.0,https://anaconda.org/conda-forge/seaborn,2022-09-06 19:11:47.177,4883103.0,,,,,2.0,235.0,,,,,-7.0,,,,,,,,,
77,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2022-10-12 21:41:27.000000,2022-10-07 21:04:16,475,20.0,1609.0,210.0,244.0,453.0,379.0,7759,Download market data from Yahoo! Finances API.,60.0,36,True,2022-10-07 21:05:33,0.1.77,12.0,yfinance,ranaroussi/yfinance,,,,14264.0,14264.0,https://pypi.org/project/yfinance,580317.0,584115.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532,56984.0,,,,,1.0,,,,,,,,,,,,,,,
78,Kedro,kedro-org/kedro,data-pipelines,,https://github.com/kedro-org/kedro,https://github.com/kedro-org/kedro,Apache-2.0,2019-04-18 10:29:56.000,2022-10-13 14:14:53.000000,2022-10-12 13:31:45,2045,59.0,708.0,103.0,842.0,155.0,766.0,7693,"A Python framework for creating reproducible, maintainable and modular data science code.",166.0,36,True,2022-09-20 14:33:57,0.18.3,33.0,kedro,,,,,1089.0,1089.0,https://pypi.org/project/kedro,520877.0,520877.0,,,,,,,,2.0,,,,,,,,,,,,,,,
79,Great Expectations,great-expectations/great_expectations,data-pipelines,,https://github.com/great-expectations/great_expectations,https://github.com/great-expectations/great_expectations,Apache-2.0,2017-09-11 00:18:46.000,2022-10-13 14:27:13.000000,2022-10-13 13:02:23,9596,420.0,1098.0,70.0,4663.0,185.0,1211.0,7291,Always know what to expect from your data.,323.0,36,True,2022-09-29 18:58:37,0.15.26,140.0,great_expectations,conda-forge/great-expectations,,,,,,https://pypi.org/project/great_expectations,5571890.0,5580781.0,https://anaconda.org/conda-forge/great-expectations,2022-09-30 18:11:50.941,489008.0,,,,,2.0,,,,,,,,,,,,,,,
80,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2022-09-09 02:47:03.000000,2022-09-09 02:47:03,818,25.0,805.0,110.0,237.0,14.0,534.0,6215,Unsupervised text tokenizer for Neural Network-based text generation.,69.0,36,True,2022-08-06 16:03:48,0.1.97,22.0,sentencepiece,conda-forge/sentencepiece,,,,18456.0,18456.0,https://pypi.org/project/sentencepiece,6191128.0,6200594.0,https://anaconda.org/conda-forge/sentencepiece,2022-04-08 22:58:03.701,243765.0,,,,,1.0,21919.0,,,,,,,,,,,,,,
