,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
43,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2023-07-27 04:59:05.000000,2023-07-26 20:27:04,5527,245.0,511.0,53.0,3331.0,671.0,1960.0,6999,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,154.0,40,True,2023-07-25 15:21:04,0.15.7,100.0,wandb,conda-forge/wandb,,,,26752.0,26752.0,https://pypi.org/project/wandb,2464491.0,2472932.0,https://anaconda.org/conda-forge/wandb,2023-07-25 18:00:13.758,303897.0,,,,,1.0,,,,,,,wandb/wandb,,,,,,,,
44,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2023-07-27 08:56:56.000000,2023-07-26 22:18:12,1696,209.0,3131.0,298.0,1980.0,791.0,1081.0,27248,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",226.0,39,True,2023-07-17 17:55:55,0.10.0,52.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],1948.0,1948.0,https://pypi.org/project/deepspeed,358080.0,358481.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,3.0,16877.0,1.0,,,,,,7.0,,,,,,,,,
45,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2023-07-25 23:14:51.000000,2023-07-24 03:02:11,2671,12.0,7212.0,612.0,2183.0,153.0,1575.0,24247,The fastai deep learning library.,239.0,39,True,2023-03-28 20:28:42,2.7.12,49.0,fastai,,,,['pytorch'],14241.0,14241.0,https://pypi.org/project/fastai,309883.0,309883.0,,,,,,,,2.0,,,,,,,,,,,,,,,
46,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2023-07-01 12:19:31.000000,2023-05-25 15:50:03,4469,9.0,4144.0,433.0,1673.0,370.0,1438.0,14524,Topic Modelling for Humans.,446.0,39,True,2022-12-21 00:42:57,4.3.0,42.0,gensim,conda-forge/gensim,,,,48420.0,48420.0,https://pypi.org/project/gensim,3922441.0,3938286.0,https://anaconda.org/conda-forge/gensim,2023-06-16 13:22:43.559,1105835.0,,,,,1.0,4446.0,,,,,,,,,,,,,,
47,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-07-27 14:10:13.000000,2023-07-21 11:56:10,1008,93.0,1870.0,225.0,441.0,159.0,968.0,9930,Download market data from Yahoo! Finances API.,89.0,39,True,2023-07-21 11:57:16,0.2.26,61.0,yfinance,ranaroussi/yfinance,,,,25478.0,25478.0,https://pypi.org/project/yfinance,736184.0,739459.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,78601.0,,,,,1.0,,,,,,,,,,,,,,,
48,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2023-07-27 07:57:27.000000,2023-07-26 06:40:58,16239,479.0,839.0,124.0,3166.0,124.0,1339.0,8406,A hyperparameter optimization framework.,235.0,39,False,2023-05-30 05:59:24,3.2.0,59.0,optuna,conda-forge/optuna,,,,8873.0,8873.0,https://pypi.org/project/optuna,1450099.0,1460819.0,https://anaconda.org/conda-forge/optuna,2023-06-16 16:19:02.890,471703.0,,,,,1.0,,,,,,,,,,,,,,,
49,Dagster,dagster-io/dagster,data-pipelines,,https://github.com/dagster-io/dagster,https://github.com/dagster-io/dagster,Apache-2.0,2018-04-30 16:30:04.000,2023-07-27 14:13:43.000000,2023-07-27 14:11:10,15121,835.0,976.0,97.0,9203.0,1528.0,4156.0,8009,"An orchestration platform for the development, production, and observation of data assets.",326.0,39,True,2023-07-21 23:00:40,1.4.2,148.0,dagster,conda-forge/dagster,,,,1375.0,1375.0,https://pypi.org/project/dagster,544940.0,570395.0,https://anaconda.org/conda-forge/dagster,2023-07-22 14:46:43.133,967299.0,,,,,1.0,,,,,,,,,,,,,,,
50,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2023-07-26 10:33:27.000000,2023-07-26 10:19:53,1779,39.0,804.0,107.0,1413.0,345.0,1129.0,3759,Python tools for geographic data.,210.0,39,True,2023-06-06 09:00:28,0.13.2,31.0,geopandas,conda-forge/geopandas,,,['pandas'],24289.0,24289.0,https://pypi.org/project/geopandas,5186194.0,5220568.0,https://anaconda.org/conda-forge/geopandas,2023-06-06 13:24:28.136,3022881.0,,,,,1.0,2099.0,,,,,,,,,,,,,,
51,joblib,joblib/joblib,data-pipelines,,https://github.com/joblib/joblib,https://github.com/joblib/joblib,BSD-3-Clause,2010-05-07 06:48:26.000,2023-07-27 10:36:53.000000,2023-07-10 20:12:55,1478,18.0,360.0,60.0,690.0,339.0,456.0,3340,Computing with Python functions.,123.0,39,True,2023-07-10 16:07:26,1.3.0,26.0,joblib,conda-forge/joblib,,,,312881.0,312881.0,https://pypi.org/project/joblib,28286340.0,28853915.0,https://anaconda.org/conda-forge/joblib,2023-06-30 20:04:40.631,20432703.0,,,,,1.0,,,,,,,,,,,,,,,
52,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-07-27 13:53:58.000000,2023-07-27 13:53:54,37496,934.0,25987.0,2039.0,42159.0,,,36315,Apache Spark Python API.,2904.0,38,True,,,32.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,25782363.0,25855454.0,https://anaconda.org/conda-forge/pyspark,2023-06-27 13:31:45.123,2704377.0,,,,,2.0,,stable/spark,,,,,,,,,,,,,
53,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2023-07-21 17:14:18.000000,2023-01-30 18:15:21,1757,,7980.0,1044.0,1447.0,64.0,1713.0,32455,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,38,True,2022-10-04 16:39:12,0.26.2,19.0,gym,conda-forge/gym,,,,44228.0,44228.0,https://pypi.org/project/gym,369193.0,375326.0,https://anaconda.org/conda-forge/gym,2023-06-16 19:18:41.854,239201.0,,,,,1.0,,,,,,,,,,,,,,,
54,pytorch-lightning,PyTorchLightning/pytorch-lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2023-07-27 13:59:13.000000,2023-07-27 11:38:30,9477,279.0,2897.0,234.0,9179.0,682.0,5640.0,24177,"Deep learning framework to train, deploy, and ship AI products Lightning fast.",889.0,38,True,2023-07-24 21:36:45,2.0.6,100.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],,,https://pypi.org/project/pytorch-lightning,3664620.0,3688955.0,https://anaconda.org/conda-forge/pytorch-lightning,2023-07-25 02:24:00.731,884526.0,,,,,2.0,12889.0,,,,,,Lightning-AI/lightning,,,,,,,,
55,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-06-23 19:06:24.000000,2023-01-26 21:28:45,11896,,6521.0,1081.0,11116.0,1799.0,7763.0,20496,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",982.0,38,True,2022-05-10 20:10:05,1.9.1,34.0,mxnet,mxnet,,,['mxnet'],6594.0,6594.0,https://pypi.org/project/mxnet,345101.0,345554.0,https://anaconda.org/anaconda/mxnet,2023-06-16 13:24:22.589,9902.0,,,,,2.0,26326.0,,,,,,apache/mxnet,,,,,,,,
56,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-07-27 13:12:16.000000,2023-07-27 12:31:08,3229,230.0,2771.0,168.0,3740.0,321.0,1982.0,12016,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",271.0,38,True,2023-06-27 03:26:45,1.1.1,32.0,dgl,,,,,124.0,124.0,https://pypi.org/project/dgl,78035.0,78035.0,,,,,,,,1.0,,,,,,,,,,,,,,,
57,rq,rq/rq,data-pipelines,,https://github.com/rq/rq,https://github.com/rq/rq,,2011-11-14 10:53:48.000,2023-07-21 08:54:48.000000,2023-07-21 08:54:39,1792,43.0,1337.0,210.0,840.0,146.0,924.0,9022,Simple job queues for Python.,298.0,38,False,2023-06-21 01:53:02,1.15.1,27.0,rq,conda-forge/rq,,,,14118.0,14118.0,https://pypi.org/project/rq,939010.0,940137.0,https://anaconda.org/conda-forge/rq,2023-06-16 13:18:02.675,94677.0,,,,,2.0,,,,,,,,,,,,,,,
58,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2023-07-27 12:55:08.000000,2023-07-27 12:55:06,2502,80.0,833.0,124.0,1572.0,220.0,563.0,8407,Computer Vision and Robotics Library for AI.,222.0,38,True,2023-04-20 21:02:06,0.6.12,35.0,kornia,conda-forge/kornia,,,['pytorch'],5414.0,5414.0,https://pypi.org/project/kornia,2263238.0,2265640.0,https://anaconda.org/conda-forge/kornia,2023-06-16 19:19:05.197,90782.0,,,,,1.0,750.0,,,,,,,,,,,,,,
59,dbt,dbt-labs/dbt-core,data-pipelines,,https://github.com/dbt-labs/dbt-core,https://github.com/dbt-labs/dbt-core,Apache-2.0,2016-03-10 02:38:00.000,2023-07-27 13:55:21.000000,2023-07-26 21:29:51,6246,203.0,1265.0,135.0,3682.0,383.0,3809.0,7293,dbt enables data analysts and engineers to transform their data using the same practices that software engineers use..,291.0,38,True,2023-07-17 18:02:32,1.5.3,100.0,dbt,conda-forge/dbt,,,,3046.0,3046.0,https://pypi.org/project/dbt,119974.0,123140.0,https://anaconda.org/conda-forge/dbt,2023-06-16 13:24:35.863,245299.0,,,,,2.0,2317.0,,,,,,,dbt,,,,,,,
60,Beam,apache/beam,data-pipelines,,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000,2023-07-27 14:21:21.000000,2023-07-27 14:04:16,39773,715.0,3818.0,259.0,21827.0,4105.0,1750.0,7011,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1518.0,38,True,2023-07-17 14:04:26,2.49.0,32.0,apache-beam,conda-forge/apache-beam-with-aws,,,,2.0,2.0,https://pypi.org/project/apache-beam,5794142.0,5796448.0,https://anaconda.org/conda-forge/apache-beam-with-aws,2023-07-17 15:36:18.049,50749.0,,,,,2.0,,,,,,,,,,,,,,,
61,espnet,espnet/espnet,audio,,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000,2023-07-27 13:33:19.000000,2023-07-27 11:48:43,18971,1057.0,1853.0,178.0,3061.0,148.0,2008.0,6828,End-to-End Speech Processing Toolkit.,364.0,38,True,2023-05-01 12:53:04,.202304,49.0,espnet,,,,,204.0,204.0,https://pypi.org/project/espnet,36522.0,36523.0,,,,,,,,1.0,79.0,,,,,,,,,,,,,,
62,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2023-07-27 12:36:14.000000,2023-07-26 19:53:20,3743,213.0,1090.0,103.0,2800.0,657.0,1174.0,6686,A unified framework for machine learning with time series.,274.0,38,True,2023-07-20 08:10:21,0.21.0,48.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],1470.0,1470.0,https://pypi.org/project/sktime,814470.0,844670.0,https://anaconda.org/conda-forge/sktime-all-extras,2023-07-22 20:03:34.420,724781.0,,,,,1.0,84.0,,,,,,sktime/sktime,,,,,,,,
63,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2023-07-13 16:05:47.000000,2023-07-13 16:05:47,1689,26.0,2158.0,168.0,764.0,52.0,963.0,6331,Python Data. Leaflet.js Maps.,152.0,38,True,2022-12-12 20:36:08,0.14.0,24.0,folium,conda-forge/folium,,,,27297.0,27297.0,https://pypi.org/project/folium,673935.0,698676.0,https://anaconda.org/conda-forge/folium,2023-06-16 13:15:52.865,2177271.0,,,,,1.0,,,,,,,,,,,,,,,
64,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2023-07-26 23:22:09.000000,2023-07-26 16:20:13,1010,207.0,546.0,89.0,920.0,95.0,765.0,5322,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",163.0,38,True,2023-07-13 16:51:17,0.21.0,32.0,accelerate,conda-forge/accelerate,,,['pytorch'],10430.0,10430.0,https://pypi.org/project/accelerate,3680427.0,3682767.0,https://anaconda.org/conda-forge/accelerate,2023-07-15 16:19:09.164,49145.0,,,,,1.0,,,,,,,,,,,,,,,
65,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2023-07-27 08:00:15.000000,2023-07-26 21:58:07,17484,93.0,1162.0,85.0,7317.0,477.0,4020.0,2302,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,346.0,38,True,2023-06-06 14:43:08,1.4.2,55.0,mne,conda-forge/mne,,,,2855.0,2855.0,https://pypi.org/project/mne,65535.0,69592.0,https://anaconda.org/conda-forge/mne,2023-06-06 15:49:33.314,312393.0,,,,,1.0,,,,,,,,,,,,,,,
66,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2023-07-27 05:45:00.000000,2023-07-27 00:27:57,3186,171.0,975.0,132.0,2572.0,460.0,814.0,1891,A library for training and deploying machine learning models on Amazon SageMaker.,382.0,38,True,2023-07-15 23:21:50,2.173.0,133.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",2783.0,2783.0,https://pypi.org/project/sagemaker,31033073.0,31052028.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2023-07-19 21:43:41.154,663426.0,,,,,2.0,,,,,,,,,,,,,,,
67,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-07-27 12:29:37.000000,2023-07-27 09:36:57,5407,123.0,679.0,57.0,4599.0,1138.0,2210.0,1479,A distributed task scheduler for Dask.,312.0,38,True,,,172.0,distributed,conda-forge/distributed,,,,29822.0,29822.0,https://pypi.org/project/distributed,4556721.0,4858271.0,https://anaconda.org/conda-forge/distributed,2023-07-20 22:14:33.840,11458919.0,,,,,1.0,,,,,,,,,,,,,,,
68,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2023-07-27 09:00:33.000000,2023-07-27 09:00:33,1494,21.0,260.0,32.0,457.0,87.0,474.0,1287,Python library for reading and writing image data.,105.0,38,True,2023-06-12 03:02:52,2.31.1,56.0,imageio,conda-forge/imageio,,,,96759.0,96759.0,https://pypi.org/project/imageio,14398537.0,14466446.0,https://anaconda.org/conda-forge/imageio,2023-06-12 06:54:47.545,5295825.0,,,,,1.0,800.0,,,,,,,,,,,,,,
69,jieba,fxsjy/jieba,chinese-nlp,,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000,2023-06-16 13:21:35.778000,2020-02-15 08:33:35,523,,6441.0,1285.0,164.0,611.0,218.0,30979,Chinese Words Segementation Utilities.,49.0,37,False,2020-01-20 14:23:50,0.42.1,9.0,jieba,conda-forge/jieba,,,,23309.0,23309.0,https://pypi.org/project/jieba,547105.0,549014.0,https://anaconda.org/conda-forge/jieba,2023-06-16 13:21:35.778,143181.0,,,,,1.0,,,,,,,,,,,,,,,
70,fairseq,pytorch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2023-07-26 18:11:27.000000,2023-07-07 06:08:01,2312,26.0,5751.0,412.0,1292.0,963.0,3004.0,26985,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,420.0,37,True,2022-06-27 19:32:58,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],1775.0,1775.0,https://pypi.org/project/fairseq,308458.0,309589.0,https://anaconda.org/conda-forge/fairseq,2023-06-16 19:21:01.221,40554.0,,,,,1.0,314.0,,,,,,facebookresearch/fairseq,,,,,,,,
71,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2023-07-27 11:20:56.000000,2023-07-19 17:05:46,853,51.0,2964.0,460.0,768.0,308.0,1813.0,23525,A library for efficient similarity search and clustering of dense vectors.,132.0,37,True,2023-04-20 13:45:29,1.7.4,15.0,pymilvus,conda-forge/faiss,,,,1241.0,1241.0,https://pypi.org/project/pymilvus,414236.0,435995.0,https://anaconda.org/conda-forge/faiss,2023-06-16 19:19:09.201,826869.0,,,,,1.0,,,,,,,,,,,,,,,
72,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-07-27 14:09:13.000000,2023-07-27 11:49:02,17596,624.0,2165.0,335.0,16233.0,616.0,7820.0,21682,"A cloud-native vector database, storage for next generation AI applications.",250.0,37,True,2023-07-25 02:58:58,2.2.12,100.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,414236.0,507454.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-07-27 11:57:07.096652,30.0,4147036.0,1.0,30667.0,,,,,,,,,,,,,,
73,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2023-07-25 17:36:12.000000,2023-07-25 15:57:05,6101,211.0,2326.0,281.0,1529.0,1316.0,1343.0,13855,The interactive graphing library for Python This project now includes Plotly Express!.,240.0,37,True,2023-06-08 16:08:55,5.15.0,93.0,plotly,conda-forge/plotly,,,,,,https://pypi.org/project/plotly,10135441.0,10236950.0,https://anaconda.org/conda-forge/plotly,2023-06-08 23:46:03.363,4538691.0,,,,,1.0,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,46826.0,,,,,,,,,,
74,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2023-07-27 14:04:37.000000,2023-07-26 11:35:38,1316,41.0,1481.0,152.0,679.0,173.0,523.0,10935,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,111.0,37,True,2023-07-19 17:50:30,4.3.2,47.0,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",988.0,988.0,https://pypi.org/project/pandas-profiling,929414.0,934057.0,https://anaconda.org/conda-forge/pandas-profiling,2023-06-16 13:22:30.453,385423.0,,,,,1.0,,,,,,,ydataai/ydata-profiling,,,,,,,,
75,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2023-07-19 08:24:46.000000,2023-07-11 16:23:35,1095,5.0,1346.0,250.0,645.0,328.0,1012.0,10702,Video editing with Python.,160.0,37,True,2020-05-07 16:29:35,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,26964.0,26964.0,https://pypi.org/project/moviepy,617492.0,620139.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,190635.0,,,,,1.0,,,,,,,,,,,,,,,
76,Great Expectations,great-expectations/great_expectations,data-pipelines,,https://github.com/great-expectations/great_expectations,https://github.com/great-expectations/great_expectations,Apache-2.0,2017-09-11 00:18:46.000,2023-07-27 14:20:00.000000,2023-07-27 13:43:16,11339,524.0,1348.0,78.0,6616.0,102.0,1574.0,8651,Always know what to expect from your data.,401.0,37,True,2023-07-21 20:46:18,0.17.6,181.0,great_expectations,conda-forge/great-expectations,,,,,,https://pypi.org/project/great_expectations,11296496.0,11314714.0,https://anaconda.org/conda-forge/great-expectations,2023-07-21 22:59:31.357,692292.0,,,,,2.0,,,,,,,,,,,,,,,
77,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2023-07-27 13:16:27.000000,2023-07-27 07:58:48,9586,88.0,1719.0,228.0,3658.0,172.0,2888.0,7683,Bayesian Modeling in Python.,461.0,37,False,2023-07-14 07:22:39,5.6.1,64.0,pymc3,conda-forge/pymc3,,,,1787.0,1787.0,https://pypi.org/project/pymc3,361986.0,368540.0,https://anaconda.org/conda-forge/pymc3,2023-06-16 13:23:30.938,529496.0,,,,,1.0,1921.0,,,,,,,,,,,,,,
78,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2023-07-27 13:40:33.000000,2023-07-27 13:32:55,4900,135.0,1597.0,127.0,925.0,292.0,1829.0,7521,"An open-source, low-code machine learning library in Python.",121.0,37,True,2023-07-02 04:09:52,3.0.4,24.0,pycaret,conda-forge/pycaret,,,,4061.0,4061.0,https://pypi.org/project/pycaret,242182.0,243224.0,https://anaconda.org/conda-forge/pycaret,2023-06-16 19:21:17.524,35874.0,,,,,2.0,654.0,,,,,,,,,,,,,,
79,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2023-07-27 13:27:57.000000,2023-07-26 07:30:20,27286,403.0,667.0,130.0,5773.0,444.0,1542.0,7071,NumPy & SciPy for GPU.,345.0,37,True,2023-06-13 11:06:28,12.1.0.post1,100.0,cupy,conda-forge/cupy,cupy/cupy,,,1669.0,1669.0,https://pypi.org/project/cupy,20359.0,101179.0,https://anaconda.org/conda-forge/cupy,2023-07-26 22:58:35.121,2959627.0,https://hub.docker.com/r/cupy/cupy,2023-06-13 11:09:20.366689,11.0,57479.0,1.0,128644.0,,,,,,,,,,,,,,
80,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2023-07-26 23:55:29.000000,2023-07-26 23:55:23,3716,145.0,492.0,78.0,1879.0,92.0,622.0,4531,Flax is a neural network library for JAX that is designed for flexibility.,197.0,37,True,2023-07-08 01:21:13,0.7.0,31.0,flax,conda-forge/flax,,,['jax'],3840.0,3840.0,https://pypi.org/project/flax,713571.0,714674.0,https://anaconda.org/conda-forge/flax,2023-06-16 19:25:28.189,30864.0,,,,,2.0,49.0,,,,,,,,,,,,,,
