,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,maven_id,maven_url,snap_id,dnf_id,yay_id
42,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2023-04-20 12:19:03.000000,2023-04-20 08:38:02,8269.0,114.0,2061.0,197.0,3926.0,23.0,1809.0,18155.0,Build multimodal AI services via cloud native technologies.,167.0,39,True,2023-04-14 09:55:59,3.15.0,100.0,jina,conda-forge/jina-core,jinaai/jina,,,487.0,487.0,https://pypi.org/project/jina,62038.0,96643.0,https://anaconda.org/conda-forge/jina-core,2022-08-16 02:48:28.481,42091.0,https://hub.docker.com/r/jinaai/jina,2023-04-20 09:13:14.606817,8.0,1230827.0,2.0,,,,,,,,,,,,,,,
43,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-04-19 09:16:48.000000,2023-04-19 08:19:27,20087.0,168.0,4009.0,447.0,5682.0,671.0,6577.0,17494.0,"Interactive Data Visualization in the browser, from Python.",650.0,39,True,,,49.0,bokeh,conda-forge/bokeh,,,,212.0,212.0,https://pypi.org/project/bokeh,3476485.0,3626965.0,https://anaconda.org/conda-forge/bokeh,2023-03-14 12:50:41.968,10834576.0,,,,,1.0,,,,,,,,,,,,,,,
44,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2023-04-20 07:36:41.000000,2023-04-19 12:32:19,8182.0,43.0,2748.0,474.0,640.0,33.0,2087.0,11893.0,A toolkit for making real world machine learning and data analysis applications in C++.,185.0,39,False,2022-05-08 14:48:09,19.24,25.0,dlib,conda-forge/dlib,,,,19099.0,19099.0,https://pypi.org/project/dlib,201124.0,208473.0,https://anaconda.org/conda-forge/dlib,2023-03-24 02:36:47.638,559414.0,,,,,2.0,25225.0,,,,,,,,,,,,,,
45,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-04-16 20:57:14.000000,2023-04-16 20:29:57,872.0,110.0,1805.0,226.0,399.0,197.0,857.0,9353.0,Download market data from Yahoo! Finances API.,80.0,39,True,2023-04-16 18:04:55,0.2.18,51.0,yfinance,ranaroussi/yfinance,,,,21672.0,21672.0,https://pypi.org/project/yfinance,687837.0,691405.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532,74932.0,,,,,1.0,,,,,,,,,,,,,,,
46,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2023-04-09 08:13:02.000000,2023-04-09 08:13:02,1663.0,28.0,2151.0,166.0,750.0,46.0,948.0,6198.0,Python Data. Leaflet.js Maps.,150.0,39,True,2022-12-12 20:36:08,0.14.0,24.0,folium,conda-forge/folium,,,,23817.0,23817.0,https://pypi.org/project/folium,862202.0,884332.0,https://anaconda.org/conda-forge/folium,2022-12-13 18:33:58.037,1881127.0,,,,,1.0,,,,,,,,,,,,,,,
47,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2023-04-20 14:18:05.000000,2023-04-20 14:16:48,5253.0,240.0,454.0,48.0,2958.0,572.0,1859.0,5849.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,143.0,39,True,2023-04-19 22:39:07,0.15.0,100.0,wandb,conda-forge/wandb,,,,20877.0,20877.0,https://pypi.org/project/wandb,1917486.0,1923788.0,https://anaconda.org/conda-forge/wandb,2023-04-20 00:52:40.792,207996.0,,,,,1.0,,,,,,,,,,wandb/wandb,,,,,
48,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-04-20 13:33:59.000000,2023-04-20 09:37:10,36477.0,922.0,25731.0,2047.0,40851.0,,,35534.0,Apache Spark Python API.,2853.0,38,True,,,31.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,24455624.0,24489567.0,https://anaconda.org/conda-forge/pyspark,2023-04-16 06:33:25.403,2477847.0,,,,,2.0,,stable/spark,,,,,,,,,,,,,
49,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2023-04-02 11:28:15.000000,2023-01-30 18:15:21,1757.0,2.0,7851.0,1024.0,1439.0,53.0,1709.0,30898.0,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,38,True,2022-10-04 16:39:12,0.26.2,19.0,gym,conda-forge/gym,,,,40301.0,40301.0,https://pypi.org/project/gym,580247.0,586177.0,https://anaconda.org/conda-forge/gym,2023-01-26 10:09:31.076,213492.0,,,,,1.0,,,,,,,,,,,,,,,
50,pytorch-lightning,PyTorchLightning/pytorch-lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2023-04-20 13:15:08.000000,2023-04-19 14:39:00,9137.0,547.0,2768.0,229.0,8781.0,586.0,5447.0,22455.0,"Deep learning framework to train, deploy, and ship AI products Lightning fast.",857.0,38,True,2023-04-12 15:31:30,1.9.5,100.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],,,https://pypi.org/project/pytorch-lightning,4494514.0,4517522.0,https://anaconda.org/conda-forge/pytorch-lightning,2023-04-12 08:20:52.946,768944.0,,,,,2.0,11377.0,,,,,,,,,Lightning-AI/lightning,,,,,
51,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2023-04-20 08:09:36.000000,2023-04-19 14:23:20,1462.0,162.0,2540.0,259.0,1686.0,660.0,824.0,22112.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",180.0,38,True,2023-04-13 15:33:42,0.9.0,46.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],1202.0,1202.0,https://pypi.org/project/deepspeed,318046.0,318459.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,3.0,16123.0,1.0,,,,,,,,,6.0,,,,,,
52,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2023-04-20 13:39:51.000000,2023-04-19 13:18:30,797.0,71.0,2807.0,450.0,706.0,294.0,1755.0,20932.0,A library for efficient similarity search and clustering of dense vectors.,130.0,38,True,2023-04-20 13:45:29,1.7.4,15.0,pymilvus,conda-forge/faiss,,,,993.0,993.0,https://pypi.org/project/pymilvus,447676.0,467941.0,https://anaconda.org/conda-forge/faiss,2023-01-10 05:31:46.982,709298.0,,,,,1.0,,,,,,,,,,,,,,,
53,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2023-03-31 07:29:14.000000,2022-06-16 14:46:20,2277.0,,2789.0,262.0,514.0,1558.0,630.0,19018.0,A game theoretic approach to explain the output of any machine learning model.,205.0,38,True,2022-06-16 00:31:04,0.41.0,47.0,shap,conda-forge/shap,,,,10654.0,10654.0,https://pypi.org/project/shap,6683905.0,6717449.0,https://anaconda.org/conda-forge/shap,2022-06-20 09:35:07.854,1878489.0,,,,,1.0,,,,,,,,,,,,,,,
54,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2023-04-20 13:55:19.000000,2023-04-19 19:36:04,5450.0,440.0,1676.0,199.0,1096.0,66.0,2042.0,12685.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,244.0,38,False,2023-03-30 15:49:56,0.12.2,23.0,flair,conda-forge/python-flair,,,['pytorch'],2374.0,2374.0,https://pypi.org/project/flair,90103.0,90619.0,https://anaconda.org/conda-forge/python-flair,2023-04-13 03:14:21.111,17057.0,,,,,1.0,,,,,,,,,,,,,,,
55,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2023-04-20 01:33:29.000000,2023-04-03 11:48:38,1089.0,5.0,1311.0,246.0,636.0,293.0,993.0,10363.0,Video editing with Python.,155.0,38,True,2020-05-07 16:29:35,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,23633.0,23633.0,https://pypi.org/project/moviepy,7608041.0,7610503.0,https://anaconda.org/conda-forge/moviepy,2022-10-07 16:36:43.237,169916.0,,,,,1.0,,,,,,,,,,,,,,,
56,rq,rq/rq,data-pipelines,,https://github.com/rq/rq,https://github.com/rq/rq,,2011-11-14 10:53:48.000,2023-04-09 12:07:59.000000,2023-04-08 11:55:28,1742.0,61.0,1321.0,209.0,795.0,138.0,901.0,8869.0,Simple job queues for Python.,286.0,38,False,2023-02-19 14:09:30,1.13.0,23.0,rq,conda-forge/rq,,,,13273.0,13273.0,https://pypi.org/project/rq,654849.0,655953.0,https://anaconda.org/conda-forge/rq,2021-06-30 09:49:43.099,89447.0,,,,,1.0,,,,,,,,,,,,,,,
57,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2023-04-20 11:29:46.000000,2023-04-20 07:34:59,15591.0,645.0,811.0,122.0,3052.0,110.0,1296.0,7973.0,A hyperparameter optimization framework.,228.0,38,False,2023-04-06 07:39:03,3.1.1,58.0,optuna,conda-forge/optuna,,,,7299.0,7299.0,https://pypi.org/project/optuna,1581761.0,1592072.0,https://anaconda.org/conda-forge/optuna,2023-04-10 08:33:36.791,422765.0,,,,,1.0,,,,,,,,,,,,,,,
58,dbt,dbt-labs/dbt-core,data-pipelines,,https://github.com/dbt-labs/dbt-core,https://github.com/dbt-labs/dbt-core,Apache-2.0,2016-03-10 02:38:00.000,2023-04-20 14:21:00.000000,2023-04-19 05:31:52,6027.0,215.0,1198.0,134.0,3299.0,356.0,3449.0,6839.0,dbt enables data analysts and engineers to transform their data using the same practices that software engineers use..,276.0,38,True,2023-04-19 17:15:36,1.2.6,100.0,dbt,conda-forge/dbt,,,,2496.0,2496.0,https://pypi.org/project/dbt,105886.0,108973.0,https://anaconda.org/conda-forge/dbt,2021-12-09 22:07:39.668,233860.0,,,,,1.0,1325.0,,,,,dbt,,,,,,,,,
59,Beam,apache/beam,data-pipelines,,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000,2023-04-20 14:19:44.000000,2023-04-20 13:19:29,38937.0,657.0,3736.0,260.0,20878.0,4042.0,1429.0,6763.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1468.0,38,True,2023-03-17 14:57:06,2.46.0,29.0,apache-beam,conda-forge/apache-beam-with-aws,,,,2.0,2.0,https://pypi.org/project/apache-beam,6859165.0,6861241.0,https://anaconda.org/conda-forge/apache-beam-with-aws,2023-03-12 14:02:35.756,39451.0,,,,,1.0,,,,,,,,,,,,,,,
60,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2023-04-19 19:03:57.000000,2023-04-19 19:03:56,17378.0,96.0,1139.0,86.0,7199.0,451.0,3967.0,2207.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,335.0,38,True,2023-02-23 20:18:44,1.3.1,52.0,mne,conda-forge/mne,,,,2538.0,2538.0,https://pypi.org/project/mne,67313.0,71116.0,https://anaconda.org/conda-forge/mne,2023-04-10 15:47:13.291,281441.0,,,,,1.0,,,,,,,,,,,,,,,
61,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-04-20 11:21:29.000000,2023-04-19 16:01:22,5276.0,147.0,661.0,58.0,4451.0,1109.0,2143.0,1457.0,A distributed task scheduler for Dask.,310.0,38,True,,,165.0,distributed,conda-forge/distributed,,,,28149.0,28149.0,https://pypi.org/project/distributed,4832423.0,4956201.0,https://anaconda.org/conda-forge/distributed,2023-04-14 20:10:56.118,10273602.0,,,,,1.0,,,,,,,,,,,,,,,
62,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2023-04-18 14:57:53.000000,2023-04-18 14:57:53,1466.0,19.0,249.0,33.0,435.0,71.0,457.0,1230.0,Python library for reading and writing image data.,99.0,38,True,2023-03-27 02:38:50,2.27.0,50.0,imageio,conda-forge/imageio,,,,86564.0,86564.0,https://pypi.org/project/imageio,22412440.0,22475583.0,https://anaconda.org/conda-forge/imageio,2023-03-27 11:11:30.252,4734983.0,,,,,1.0,573.0,,,,,,,,,,,,,,
63,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-03-28 23:10:00.000000,2023-01-26 21:28:45,11896.0,1.0,6512.0,1086.0,11111.0,1794.0,7759.0,20381.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",982.0,37,True,2022-05-10 20:10:05,1.9.1,34.0,mxnet,mxnet,,,['mxnet'],6273.0,6273.0,https://pypi.org/project/mxnet,435651.0,436107.0,https://anaconda.org/anaconda/mxnet,2022-10-24 17:53:36.312,9337.0,,,,,2.0,25876.0,,,,,,,,,apache/mxnet,,,,,
64,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-04-20 13:47:26.000000,2023-04-20 12:00:56,16923.0,521.0,1851.0,315.0,14925.0,407.0,7112.0,17419.0,"A cloud-native vector database, storage for next generation AI applications.",237.0,37,True,2023-04-18 06:40:09,2.2.6,100.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,447676.0,526158.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-04-20 12:07:57.287367,26.0,3253595.0,1.0,28175.0,,,,,,,,,,,,,,
65,luigi,spotify/luigi,data-pipelines,,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000,2023-04-11 13:46:20.000000,2023-03-14 09:46:08,4074.0,5.0,2277.0,483.0,2267.0,85.0,876.0,16478.0,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",598.0,37,True,2023-03-14 09:49:03,3.2.1,55.0,luigi,luigi,,,,2096.0,2096.0,https://pypi.org/project/luigi,684375.0,684523.0,https://anaconda.org/anaconda/luigi,2023-03-17 13:09:51.279,12734.0,,,,,2.0,,stable/luigi,,,,,,,,,,,,,
66,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2023-04-20 13:51:52.000000,2023-04-20 13:51:51,3934.0,271.0,3204.0,288.0,5278.0,924.0,1935.0,14158.0,Open source platform for the machine learning lifecycle.,571.0,37,True,2023-04-18 23:58:13,2.3.0,66.0,mlflow,conda-forge/mlflow,,,,,,https://pypi.org/project/mlflow,10532883.0,10559100.0,https://anaconda.org/conda-forge/mlflow,2023-04-20 12:23:23.402,1258417.0,,,,,1.0,,,,,,,,,,,,,,,
67,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2023-04-20 13:09:15.000000,2023-04-18 11:49:10,3452.0,191.0,6488.0,387.0,4705.0,718.0,2093.0,13775.0,"Datasets, Transforms and Models specific to Computer Vision.",524.0,37,True,2023-03-15 19:37:56,0.15.1,33.0,torchvision,conda-forge/torchvision,,,['pytorch'],,,https://pypi.org/project/torchvision,5616056.0,5626052.0,https://anaconda.org/conda-forge/torchvision,2023-03-09 00:59:08.061,619398.0,,,,,1.0,22948.0,,,,,,,,,,,,,,
68,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2023-04-10 01:17:15.000000,2023-04-10 01:12:31,1618.0,35.0,2737.0,382.0,452.0,2.0,1714.0,13444.0,Python Echarts Plotting Library.,39.0,37,True,2023-04-10 01:18:59,2.0.3,2.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],2984.0,2984.0,https://pypi.org/project/pyecharts,105050.0,105050.0,,,,,,,,1.0,,,,,,,,,,,,,,,
69,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-04-20 10:09:31.000000,2023-04-20 10:00:34,2987.0,182.0,2710.0,171.0,3429.0,281.0,1863.0,11599.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",258.0,37,True,2023-03-31 09:24:03,1.0.2,30.0,dgl,,,,,82.0,82.0,https://pypi.org/project/dgl,64452.0,64452.0,,,,,,,,1.0,,,,,,,,,,,,,,,
70,Kedro,kedro-org/kedro,data-pipelines,,https://github.com/kedro-org/kedro,https://github.com/kedro-org/kedro,Apache-2.0,2019-04-18 10:29:56.000,2023-04-20 14:20:36.000000,2023-04-17 12:21:14,2227.0,89.0,767.0,105.0,1076.0,270.0,960.0,8294.0,"A Python framework for creating reproducible, maintainable and modular data science code.",187.0,37,True,2023-03-22 16:11:12,0.18.7,37.0,kedro,,,,,1544.0,1544.0,https://pypi.org/project/kedro,524809.0,524809.0,,,,,,,,2.0,,,,,,,,,,,,,,,
71,Great Expectations,great-expectations/great_expectations,data-pipelines,,https://github.com/great-expectations/great_expectations,https://github.com/great-expectations/great_expectations,Apache-2.0,2017-09-11 00:18:46.000,2023-04-20 14:17:41.000000,2023-04-20 13:55:09,10742.0,630.0,1286.0,72.0,5947.0,104.0,1480.0,8238.0,Always know what to expect from your data.,381.0,37,True,2023-04-13 16:51:38,0.16.7,166.0,great_expectations,conda-forge/great-expectations,,,,,,https://pypi.org/project/great_expectations,9066045.0,9076308.0,https://anaconda.org/conda-forge/great-expectations,2023-04-05 06:38:33.412,626054.0,,,,,2.0,,,,,,,,,,,,,,,
72,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2023-04-20 13:32:52.000000,2023-04-20 06:50:09,9488.0,140.0,1694.0,225.0,3567.0,165.0,2841.0,7474.0,Bayesian Modeling in Python.,448.0,37,False,2023-04-14 03:08:32,5.3.0,58.0,pymc3,conda-forge/pymc3,,,,1370.0,1370.0,https://pypi.org/project/pymc3,293567.0,300054.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,504619.0,,,,,1.0,1908.0,,,,,,,,,,,,,,
73,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2023-04-18 14:31:21.000000,2023-04-16 17:47:01,4727.0,264.0,1583.0,127.0,882.0,269.0,1753.0,7206.0,"An open-source, low-code machine learning library in Python.",120.0,37,True,2023-03-18 22:43:03,3.0.0,20.0,pycaret,conda-forge/pycaret,,,,3478.0,3478.0,https://pypi.org/project/pycaret,238026.0,239009.0,https://anaconda.org/conda-forge/pycaret,2023-03-16 01:07:14.896,30864.0,,,,,1.0,637.0,,,,,,,,,,,,,,
74,espnet,espnet/espnet,audio,,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000,2023-04-20 13:05:16.000000,2023-04-19 19:46:27,17613.0,918.0,1786.0,175.0,2908.0,385.0,1703.0,6380.0,End-to-End Speech Processing Toolkit.,342.0,37,True,2023-02-01 10:50:13,.202301,48.0,espnet,,,,,152.0,152.0,https://pypi.org/project/espnet,14616.0,14617.0,,,,,,,,1.0,78.0,,,,,,,,,,,,,,
75,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2023-04-20 13:47:19.000000,2023-04-19 15:26:09,8537.0,506.0,1421.0,149.0,1797.0,382.0,1184.0,4273.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",212.0,37,True,2022-12-01 13:22:37,2.7.1,18.0,deepchem,conda-forge/deepchem,,,['tensorflow'],184.0,184.0,https://pypi.org/project/deepchem,22716.0,25267.0,https://anaconda.org/conda-forge/deepchem,2022-12-02 15:08:43.839,96940.0,,,,,1.0,,,,,,,,,,,,,,,
76,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2023-04-20 12:53:42.000000,2023-04-20 12:53:35,3559.0,196.0,469.0,77.0,1775.0,76.0,593.0,4237.0,Flax is a neural network library for JAX that is designed for flexibility.,193.0,37,True,2023-04-18 21:02:13,0.6.9,28.0,flax,conda-forge/flax,,,['jax'],2812.0,2812.0,https://pypi.org/project/flax,591661.0,592594.0,https://anaconda.org/conda-forge/flax,2023-03-16 08:47:43.339,23308.0,,,,,2.0,43.0,,,,,,,,,,,,,,
77,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2023-04-20 11:58:05.000000,2023-04-20 11:18:55,2186.0,26.0,513.0,86.0,712.0,191.0,853.0,3255.0,Manipulation and analysis of geometric objects.,144.0,37,True,2023-01-30 08:56:47,2.0.1,26.0,shapely,conda-forge/shapely,,,,43679.0,43679.0,https://pypi.org/project/shapely,10941041.0,11013810.0,https://anaconda.org/conda-forge/shapely,2023-03-17 20:19:14.578,6544066.0,,,,,2.0,1046.0,,,,,,,,,,,,,,
78,joblib,joblib/joblib,data-pipelines,,https://github.com/joblib/joblib,https://github.com/joblib/joblib,BSD-3-Clause,2010-05-07 06:48:26.000,2023-04-20 09:58:34.000000,2023-04-19 08:37:16,1457.0,25.0,357.0,62.0,667.0,325.0,437.0,3219.0,Computing with Python functions.,120.0,37,True,,,25.0,joblib,conda-forge/joblib,,,,274176.0,274176.0,https://pypi.org/project/joblib,27912860.0,28128847.0,https://anaconda.org/conda-forge/joblib,2022-10-10 13:51:08.859,17494952.0,,,,,2.0,,,,,,,,,,,,,,,
79,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2023-04-20 13:32:59.000000,2023-04-20 01:20:07,2994.0,162.0,929.0,133.0,2420.0,436.0,777.0,1820.0,A library for training and deploying machine learning models on Amazon SageMaker.,348.0,37,True,2023-04-20 01:20:10,2.148.0,123.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",2460.0,2460.0,https://pypi.org/project/sagemaker,23184614.0,23198262.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-11-03 16:48:39.476,559578.0,,,,,1.0,,,,,,,,,,,,,,,
80,jieba,fxsjy/jieba,chinese-nlp,,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000,2022-07-17 00:34:33.000000,2020-02-15 08:33:35,523.0,,6411.0,1295.0,164.0,606.0,215.0,30405.0,Chinese Words Segementation Utilities.,48.0,36,False,2020-01-20 14:23:50,0.42.1,9.0,jieba,conda-forge/jieba,,,,21727.0,21727.0,https://pypi.org/project/jieba,511318.0,513222.0,https://anaconda.org/conda-forge/jieba,2021-05-30 19:33:02.597,137105.0,,,,,1.0,,,,,,,,,,,,,,,
