,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,maven_id,maven_url,snap_id,dnf_id,yay_id
42,Prefect,PrefectHQ/prefect,data-pipelines,,https://github.com/PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,Apache-2.0,2018-06-29 21:59:26.000,2023-01-26 14:16:38.000000,2023-01-26 02:40:13,13787,642.0,1079.0,149.0,4550.0,668.0,2542.0,11071.0,The easiest way to coordinate your dataflow.,119.0,39,True,2023-01-19 22:03:42,2.7.9,144.0,prefect,conda-forge/prefect,,,,1614.0,1614.0,https://pypi.org/project/prefect,429552.0,437839.0,https://anaconda.org/conda-forge/prefect,2023-01-20 21:00:57.417,381237.0,,,,,1.0,,,,,,,,,,,,,,,
43,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2023-01-26 10:56:39.000000,2023-01-25 14:15:35,1221,80.0,1397.0,149.0,598.0,129.0,503.0,10062.0,Create HTML profiling reports from pandas DataFrame objects.,107.0,39,True,2023-01-25 14:17:21,3.6.3,39.0,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",10615.0,10615.0,https://pypi.org/project/pandas-profiling,1037847.0,1042128.0,https://anaconda.org/conda-forge/pandas-profiling,2023-01-25 18:19:12.193,329671.0,,,,,1.0,,,,,,,,,,,,,,,
44,Dagster,dagster-io/dagster,data-pipelines,,https://github.com/dagster-io/dagster,https://github.com/dagster-io/dagster,Apache-2.0,2018-04-30 16:30:04.000,2023-01-25 16:10:44.000000,2023-01-24 01:13:00,12876,1044.0,787.0,91.0,6589.0,1239.0,3605.0,6356.0,"An orchestration platform for the development, production, and observation of data assets.",266.0,39,True,2023-01-19 23:02:38,1.1.11,126.0,dagster,conda-forge/dagster,,,,733.0,733.0,https://pypi.org/project/dagster,552290.0,572413.0,https://anaconda.org/conda-forge/dagster,2023-01-21 16:12:26.054,764682.0,,,,,1.0,,,,,,,,,,,,,,,
45,Beam,apache/beam,data-pipelines,,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000,2023-01-26 14:07:49.000000,2023-01-26 06:06:59,38309,881.0,3625.0,261.0,20059.0,3950.0,1158.0,6350.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1421.0,39,True,2023-01-17 20:02:26,2.44.0,27.0,apache-beam,conda-forge/apache-beam-with-aws,,,,,,https://pypi.org/project/apache-beam,8082826.0,8084791.0,https://anaconda.org/conda-forge/apache-beam-with-aws,2023-01-14 08:49:08.639,31444.0,,,,,1.0,,,,,,,,,,,,,,,
46,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-01-26 11:58:28.000000,2023-01-26 11:58:24,35619,1097.0,25413.0,2062.0,39725.0,,,34827.0,Apache Spark Python API.,2809.0,38,True,,,29.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,25073949.0,25106590.0,https://anaconda.org/conda-forge/pyspark,2022-12-20 19:29:42.235,2284934.0,,,,,2.0,,stable/spark,,,,,,,,,,,,,
47,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2023-01-24 22:25:57.000000,2023-01-05 07:27:03,2173,21.0,7437.0,363.0,2684.0,509.0,6124.0,22733.0,OpenMMLab Detection Toolbox and Benchmark.,384.0,38,True,2023-01-05 10:26:05,2.27.0,45.0,mmdet,,,,['pytorch'],888.0,888.0,https://pypi.org/project/mmdet,79140.0,79140.0,,,,,,,,1.0,,,,,,,,,,,,,,,
48,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2023-01-20 01:53:12.000000,2022-06-16 14:46:20,2277,,2706.0,263.0,507.0,1513.0,628.0,18383.0,A game theoretic approach to explain the output of any machine learning model.,205.0,38,True,2022-06-16 00:31:04,0.41.0,47.0,shap,conda-forge/shap,,,,8363.0,8363.0,https://pypi.org/project/shap,6269490.0,6302314.0,https://anaconda.org/conda-forge/shap,2022-06-20 09:35:07.854,1739682.0,,,,,1.0,,,,,,,,,,,,,,,
49,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-01-26 12:17:39.000000,2023-01-26 00:45:31,19924,111.0,3931.0,451.0,5480.0,684.0,6436.0,17141.0,"Interactive Data Visualization in the browser, from Python.",628.0,38,True,,,48.0,bokeh,conda-forge/bokeh,,,,184.0,184.0,https://pypi.org/project/bokeh,3672004.0,3814801.0,https://anaconda.org/conda-forge/bokeh,2022-12-12 20:33:04.197,9853016.0,,,,,1.0,,,,,,,,,-6.0,,,,,,
50,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2023-01-25 23:40:12.000000,2023-01-23 19:35:14,5762,106.0,2230.0,278.0,1450.0,1241.0,1252.0,12802.0,The interactive graphing library for Python (includes Plotly Express).,218.0,38,True,2023-01-23 19:05:38,5.13.0,89.0,plotly,conda-forge/plotly,,,,15.0,15.0,https://pypi.org/project/plotly,6662114.0,6744595.0,https://anaconda.org/conda-forge/plotly,2023-01-24 02:53:10.309,3651104.0,,,,,1.0,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,35065.0,,,,,,,,,,
51,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2023-01-25 09:12:32.000000,2023-01-04 12:38:36,8139,15.0,2711.0,477.0,599.0,39.0,2065.0,11682.0,A toolkit for making real world machine learning and data analysis applications in C++.,180.0,38,False,2022-05-08 14:48:09,19.24,25.0,dlib,conda-forge/dlib,,,,17777.0,17777.0,https://pypi.org/project/dlib,107227.0,114379.0,https://anaconda.org/conda-forge/dlib,2022-12-03 02:02:47.387,522599.0,,,,,2.0,25144.0,,,,,,,,,,,,,,
52,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-01-26 00:08:14.000000,2023-01-25 19:10:31,768,180.0,1722.0,215.0,355.0,221.0,745.0,8571.0,Download market data from Yahoo! Finances API.,73.0,38,True,2023-01-25 19:11:31,0.2.6,38.0,yfinance,ranaroussi/yfinance,,,,16810.0,16810.0,https://pypi.org/project/yfinance,556725.0,560610.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532,69940.0,,,,,1.0,,,,,,,,,,,,,,,
53,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2023-01-26 06:25:10.000000,2023-01-26 06:25:09,14879,680.0,788.0,120.0,2903.0,85.0,1249.0,7492.0,A hyperparameter optimization framework.,227.0,38,False,2023-01-18 05:39:18,3.1.0,56.0,optuna,conda-forge/optuna,,,,5480.0,5480.0,https://pypi.org/project/optuna,1545692.0,1555707.0,https://anaconda.org/conda-forge/optuna,2023-01-20 01:30:36.315,380583.0,,,,,1.0,,,,,,,,,,,,,,,
54,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2023-01-20 12:35:12.000000,2023-01-19 10:22:56,45298,21127.0,1036.0,193.0,323.0,455.0,1499.0,6895.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1052.0,38,True,2022-11-01 19:55:14,1.1.1,81.0,catboost,conda-forge/catboost,,,,,,https://pypi.org/project/catboost,1930758.0,1954224.0,https://anaconda.org/conda-forge/catboost,2022-11-01 21:17:44.021,1212025.0,,,,,2.0,116686.0,,,,,,,,,,,,,,
55,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2023-01-26 08:19:21.000000,2023-01-26 06:43:20,26492,404.0,626.0,127.0,5485.0,413.0,1450.0,6631.0,NumPy & SciPy for GPU.,323.0,38,True,2023-01-19 08:44:34,11.5.0,100.0,cupy,conda-forge/cupy,cupy/cupy,,,1351.0,1351.0,https://pypi.org/project/cupy,14705.0,75429.0,https://anaconda.org/conda-forge/cupy,2023-01-20 07:16:01.783,2300123.0,https://hub.docker.com/r/cupy/cupy,2023-01-19 09:05:39.518088,8.0,55888.0,1.0,53588.0,,,,,,,,,,,,,,
56,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2023-01-23 16:57:21.000000,2023-01-23 16:57:21,1692,50.0,743.0,107.0,1306.0,327.0,1079.0,3510.0,Python tools for geographic data.,189.0,38,True,2022-12-10 18:39:11,0.12.2,28.0,geopandas,conda-forge/geopandas,,,['pandas'],18161.0,18161.0,https://pypi.org/project/geopandas,2485356.0,2514841.0,https://anaconda.org/conda-forge/geopandas,2022-12-10 19:00:54.177,2415975.0,,,,,1.0,1730.0,,,,,,,,,,,,,,
57,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2023-01-25 22:29:21.000000,2023-01-23 20:35:41,2169,76.0,501.0,84.0,696.0,179.0,824.0,3151.0,Manipulation and analysis of geometric objects.,144.0,38,True,2022-12-12 13:16:02,2.0.0,25.0,shapely,conda-forge/shapely,,,,38126.0,38126.0,https://pypi.org/project/shapely,7662765.0,7724171.0,https://anaconda.org/conda-forge/shapely,2022-12-12 15:00:24.005,5340218.0,,,,,1.0,388.0,,,,,,,,,,,,,,
58,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-01-26 14:07:45.000000,2023-01-24 18:08:38,5134,139.0,652.0,59.0,4277.0,1058.0,2080.0,1438.0,A distributed task scheduler for Dask.,306.0,38,True,,,157.0,distributed,conda-forge/distributed,,,,26786.0,26786.0,https://pypi.org/project/distributed,4714171.0,4829873.0,https://anaconda.org/conda-forge/distributed,2023-01-13 21:39:17.663,9256165.0,,,,,1.0,,,,,,,,,,,,,,,
59,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2023-01-23 08:06:56.146000,2023-01-23 02:49:54,1448,18.0,238.0,31.0,422.0,72.0,437.0,1189.0,Python library for reading and writing image data.,96.0,38,True,2023-01-23 02:50:09,2.25.0,46.0,imageio,conda-forge/imageio,,,,77928.0,77928.0,https://pypi.org/project/imageio,11446511.0,11505221.0,https://anaconda.org/conda-forge/imageio,2023-01-23 08:06:56.146,4226541.0,,,,,1.0,460.0,,,,,,,,,,,,,,
60,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2023-01-22 23:48:25.000000,2023-01-19 14:14:31,5974,45.0,5629.0,404.0,2458.0,1239.0,5044.0,27810.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",123.0,37,True,2022-08-24 09:04:27,2.6.0,6.0,paddleocr,,,,['paddle'],1096.0,1096.0,https://pypi.org/project/paddleocr,36419.0,36419.0,,,,,,,,1.0,,,,,,,,,,,,,,,
61,pytorch-lightning,PyTorchLightning/pytorch-lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2023-01-26 13:59:25.000000,2023-01-26 13:10:14,8629,646.0,2651.0,227.0,8195.0,570.0,5214.0,21319.0,"Build and train PyTorch models and connect them to the ML lifecycle using Lightning App templates, without handling..",822.0,37,True,2023-01-17 17:26:39,1.9.0,100.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],,,https://pypi.org/project/pytorch-lightning,2953776.0,2975937.0,https://anaconda.org/conda-forge/pytorch-lightning,2022-12-09 04:00:55.441,675219.0,,,,,2.0,10286.0,,,,,,,,-6.0,Lightning-AI/lightning,,,,,
62,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-01-26 00:12:19.000000,2023-01-12 15:31:22,11895,2.0,6519.0,1090.0,11105.0,1787.0,7757.0,20246.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",980.0,37,True,2022-05-10 20:10:05,1.9.1,34.0,mxnet,mxnet,,,['mxnet'],3802.0,3802.0,https://pypi.org/project/mxnet,470108.0,470573.0,https://anaconda.org/anaconda/mxnet,2022-10-24 17:53:36.312,8799.0,,,,,2.0,25741.0,,,,,,,,,apache/mxnet,,,,,
63,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2023-01-26 11:10:24.000000,2023-01-24 19:24:47,727,45.0,2707.0,447.0,630.0,251.0,1732.0,18979.0,A library for efficient similarity search and clustering of dense vectors.,120.0,37,True,2022-11-30 15:24:12,1.7.3,14.0,pymilvus,conda-forge/faiss,,,,875.0,875.0,https://pypi.org/project/pymilvus,235916.0,255406.0,https://anaconda.org/conda-forge/faiss,2023-01-10 05:31:46.982,623680.0,,,,,1.0,,,,,,,,,,,,,,,
64,luigi,spotify/luigi,data-pipelines,,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000,2023-01-26 09:42:30.000000,2023-01-18 16:00:11,4069,10.0,2268.0,483.0,2261.0,80.0,874.0,16268.0,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",597.0,37,True,2023-01-18 16:10:24,3.2.0,54.0,luigi,luigi,,,,1939.0,1939.0,https://pypi.org/project/luigi,403892.0,404034.0,https://anaconda.org/anaconda/luigi,2022-05-02 20:23:54.609,11793.0,,,,,2.0,,stable/luigi,,,,,,,,,,,,,
65,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2023-01-26 13:12:23.000000,2023-01-26 04:45:02,3673,293.0,3044.0,287.0,4907.0,874.0,1833.0,13522.0,Open source platform for the machine learning lifecycle.,543.0,37,True,2022-12-26 09:02:40,2.1.1,62.0,mlflow,conda-forge/mlflow,,,,,,https://pypi.org/project/mlflow,10145872.0,10171449.0,https://anaconda.org/conda-forge/mlflow,2023-01-19 00:29:16.131,1151006.0,,,,,1.0,,,,,,,,,,,,,,,
66,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-01-26 08:08:07.000000,2023-01-23 01:48:07,2807,255.0,2596.0,175.0,3234.0,248.0,1743.0,11011.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",245.0,37,True,2022-09-20 07:13:00,0.9.1,27.0,dgl,,,,,49.0,49.0,https://pypi.org/project/dgl,34855.0,34855.0,,,,,,,,1.0,,,,,,,,,,,,,,,
67,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2023-01-17 15:09:12.000000,2022-10-10 15:42:36,1084,,1279.0,246.0,625.0,266.0,983.0,10030.0,Video editing with Python.,152.0,37,True,2020-05-07 16:29:35,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,21040.0,21040.0,https://pypi.org/project/moviepy,679245.0,681558.0,https://anaconda.org/conda-forge/moviepy,2022-10-07 16:36:43.237,152697.0,,,,,1.0,,,,,,,,,,,,,,,
68,rq,rq/rq,data-pipelines,,https://github.com/rq/rq,https://github.com/rq/rq,,2011-11-14 10:53:48.000,2023-01-26 06:04:17.000000,2023-01-26 06:04:17,1685,16.0,1305.0,214.0,735.0,187.0,815.0,8723.0,Simple job queues for Python.,277.0,37,False,2023-01-15 11:23:44,1.12.0,22.0,rq,conda-forge/rq,,,,12044.0,12044.0,https://pypi.org/project/rq,671959.0,673039.0,https://anaconda.org/conda-forge/rq,2021-06-30 09:49:43.099,84277.0,,,,,2.0,,,,,,,,,,,,,,,
69,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2023-01-26 12:34:40.000000,2023-01-26 09:18:46,9356,179.0,1654.0,225.0,3447.0,161.0,2776.0,7278.0,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with PyTensor.,435.0,37,False,2023-01-19 17:42:27,5.0.2,53.0,pymc3,conda-forge/pymc3,,,,1079.0,1079.0,https://pypi.org/project/pymc3,332351.0,338846.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,485714.0,,,,,1.0,1905.0,,,,,,,,,,,,,,
70,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2023-01-26 08:40:38.000000,2023-01-17 10:36:05,4421,283.0,1531.0,127.0,825.0,266.0,1643.0,6835.0,"An open-source, low-code machine learning library in Python.",110.0,37,True,2022-04-10 22:12:29,2.3.10,19.0,pycaret,conda-forge/pycaret,,,,3081.0,3081.0,https://pypi.org/project/pycaret,696428.0,697360.0,https://anaconda.org/conda-forge/pycaret,2022-04-18 22:24:40.244,26456.0,,,,,1.0,622.0,,,,,,,,,,,,,,
71,dbt,dbt-labs/dbt-core,data-pipelines,,https://github.com/dbt-labs/dbt-core,https://github.com/dbt-labs/dbt-core,Apache-2.0,2016-03-10 02:38:00.000,2023-01-26 08:54:06.000000,2023-01-26 08:54:00,5799,125.0,1119.0,131.0,2968.0,338.0,3170.0,6380.0,dbt enables data analysts and engineers to transform their data using the same practices that software engineers use..,261.0,37,True,2023-01-26 01:52:28,1.4.1,100.0,dbt,conda-forge/dbt,,,,1045.0,1045.0,https://pypi.org/project/dbt,101647.0,104740.0,https://anaconda.org/conda-forge/dbt,2021-12-09 22:07:39.668,226983.0,,,,,2.0,821.0,,,,,dbt,,,,,,,,,
72,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2023-01-26 08:12:21.000000,2023-01-26 08:12:20,5030,164.0,410.0,38.0,2630.0,604.0,1614.0,5355.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,136.0,37,True,2023-01-12 19:43:49,0.13.9,100.0,wandb,conda-forge/wandb,,,,15807.0,15807.0,https://pypi.org/project/wandb,1385620.0,1390549.0,https://anaconda.org/conda-forge/wandb,2023-01-13 12:40:27.698,147885.0,,,,,1.0,,,,,,,,,,wandb/wandb,,,,,
73,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2023-01-26 08:25:24.000000,2023-01-26 00:53:36,2836,110.0,892.0,131.0,2288.0,401.0,760.0,1768.0,A library for training and deploying machine learning models on Amazon SageMaker.,316.0,37,True,2023-01-19 03:37:57,2.129.0,123.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",1959.0,1959.0,https://pypi.org/project/sagemaker,22083349.0,22096560.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-11-03 16:48:39.476,502055.0,,,,,1.0,,,,,,,,,,,,,,,
74,pyproj,pyproj4/pyproj,geospatial-data,,https://github.com/pyproj4/pyproj,https://github.com/pyproj4/pyproj,MIT,2014-12-29 21:38:25.000,2023-01-20 05:30:01.000000,2023-01-20 05:27:44,1454,58.0,187.0,30.0,618.0,21.0,519.0,845.0,Python interface to PROJ (cartographic projections and coordinate transformations library).,58.0,37,True,2022-12-13 01:49:12,3.4.1,46.0,pyproj,conda-forge/pyproj,,,,17854.0,17854.0,https://pypi.org/project/pyproj,4271429.0,4331555.0,https://anaconda.org/conda-forge/pyproj,2023-01-17 15:21:43.984,5110731.0,,,,,2.0,,,,,,,,,,,,,,,
75,jieba,fxsjy/jieba,chinese-nlp,,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000,2022-07-17 00:34:33.000000,2020-02-15 08:33:35,523,,6371.0,1292.0,164.0,602.0,214.0,29859.0,Chinese Words Segementation Utilities.,48.0,36,False,2020-01-20 14:23:50,0.42.1,9.0,jieba,conda-forge/jieba,,,,17887.0,17887.0,https://pypi.org/project/jieba,517330.0,519207.0,https://anaconda.org/conda-forge/jieba,2021-05-30 19:33:02.597,129557.0,,,,,1.0,,,,,,,,,,,,,,,
76,fairseq,pytorch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2023-01-26 00:26:58.000000,2023-01-19 15:43:10,2279,14.0,5004.0,357.0,1232.0,779.0,2939.0,20685.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,412.0,36,True,2022-06-27 19:32:58,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],1138.0,1138.0,https://pypi.org/project/fairseq,42180.0,42956.0,https://anaconda.org/conda-forge/fairseq,2022-07-13 07:08:17.142,23150.0,,,,,1.0,286.0,,,,,,,,,facebookresearch/fairseq,,,,,
77,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-01-26 04:58:32.771550,2023-01-24 02:01:46,16404,508.0,1721.0,307.0,13939.0,291.0,6577.0,14793.0,Vector database for scalable similarity search and AI applications.,230.0,36,True,2022-12-22 11:00:02,2.2.2,100.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,235916.0,306334.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-01-26 04:58:32.771550,23.0,2707504.0,1.0,27316.0,,,,,,,,,,,,,,
78,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2023-01-26 13:58:50.000000,2023-01-24 13:01:20,3263,121.0,6313.0,384.0,4424.0,671.0,2028.0,13152.0,"Datasets, Transforms and Models specific to Computer Vision.",517.0,36,True,2022-12-16 00:34:17,0.14.1,32.0,torchvision,conda-forge/torchvision,,,['pytorch'],,,https://pypi.org/project/torchvision,6827153.0,6835659.0,https://anaconda.org/conda-forge/torchvision,2023-01-22 01:20:59.830,503001.0,,,,,2.0,18054.0,,,,,,,,,,,,,,
79,ChatterBot,gunthercox/ChatterBot,nlp,,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000,2022-11-29 10:25:57.000000,2021-06-01 10:43:00,1848,,4080.0,552.0,703.0,317.0,1257.0,12848.0,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",103.0,36,False,2020-08-22 18:42:43,1.0.8,86.0,chatterbot,,,,,4875.0,4875.0,https://pypi.org/project/chatterbot,66057.0,66057.0,,,,,,,,1.0,,,,,,,,,,,,,,,
80,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2023-01-24 14:26:41.000000,2023-01-18 06:21:00,2868,48.0,1684.0,284.0,3330.0,270.0,1540.0,12425.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",185.0,36,True,2022-11-14 10:58:33,2.10,38.0,nni,,,,,337.0,337.0,https://pypi.org/project/nni,11104.0,11104.0,,,,,,,,1.0,,,,,,,,,,,,,,,
