,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,dnf_id,yay_id
42,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2022-10-20 13:58:38.000000,2022-10-20 13:52:14,7952.0,237.0,1936.0,183.0,3574.0,26.0,1642.0,16356.0,Build cross-modal and multimodal applications on the cloud Neural Search Creative AI Cloud Native MLOps.,157.0,39,True,2022-10-06 15:06:28,3.10.1,100.0,jina,conda-forge/jina-core,jinaai/jina,,,372.0,372.0,https://pypi.org/project/jina,65712.0,103000.0,https://anaconda.org/conda-forge/jina-core,2022-08-16 02:48:28.481,27642.0,https://hub.docker.com/r/jinaai/jina,2022-10-13 15:24:53.953059,7.0,1125207.0,2.0,,,,,,,,,,,,,,,
43,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-10-20 14:25:15.000000,2022-10-20 14:24:10,1138.0,122.0,1362.0,153.0,494.0,121.0,485.0,9732.0,Create HTML profiling reports from pandas DataFrame objects.,100.0,39,True,2022-09-07 14:31:12,3.3.0,33.0,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",9314.0,9314.0,https://pypi.org/project/pandas-profiling,1104318.0,1108319.0,https://anaconda.org/conda-forge/pandas-profiling,2022-09-13 12:49:40.455,296139.0,,,,,1.0,,,,,,,,,,,,,,,
44,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2022-10-20 13:38:51.000000,2022-10-20 13:38:50,5720.0,438.0,5163.0,385.0,2327.0,1040.0,4539.0,25522.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",116.0,38,True,2022-08-24 09:04:27,2.6.0,6.0,paddleocr,,,,['paddle'],891.0,891.0,https://pypi.org/project/paddleocr,37614.0,37614.0,,,,,,,,1.0,,,,,,,,,,,,,,,
45,luigi,spotify/luigi,data-pipelines,,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000,2022-09-22 17:59:55.000000,2022-09-12 23:14:07,4059.0,14.0,2263.0,486.0,2250.0,72.0,872.0,16063.0,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",593.0,38,True,2022-08-18 09:37:08,3.1.1,53.0,luigi,luigi,,,,1844.0,1844.0,https://pypi.org/project/luigi,555858.0,556000.0,https://anaconda.org/anaconda/luigi,2022-05-02 20:23:54.609,11390.0,,,,,1.0,,,,,stable/luigi,,,,,,,,,,
46,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2022-10-09 17:04:57.000000,2022-10-09 01:36:54,8124.0,25.0,2676.0,469.0,585.0,30.0,2049.0,11475.0,A toolkit for making real world machine learning and data analysis applications in C++.,178.0,38,False,2022-05-08 14:48:09,19.24,25.0,dlib,conda-forge/dlib,,,,16275.0,16275.0,https://pypi.org/project/dlib,105255.0,112191.0,https://anaconda.org/conda-forge/dlib,2022-05-08 19:10:58.732,485645.0,,,,,2.0,25049.0,,,,,,,,,,,,,,
47,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2022-10-20 10:28:34.000000,2022-10-19 10:41:15,26018.0,474.0,607.0,123.0,5333.0,383.0,1420.0,6409.0,NumPy & SciPy for GPU.,315.0,38,True,2022-10-06 07:15:07,11.2.0,100.0,cupy,conda-forge/cupy,cupy/cupy,,,1232.0,1232.0,https://pypi.org/project/cupy,19311.0,76116.0,https://anaconda.org/conda-forge/cupy,2022-10-12 16:16:01.311,1985379.0,https://hub.docker.com/r/cupy/cupy,2022-10-06 08:15:29.464754,8.0,55520.0,1.0,47258.0,,,,,,,,,,,,,,
48,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2022-10-13 15:36:31.000000,2022-10-10 15:03:40,1547.0,19.0,2097.0,170.0,686.0,208.0,735.0,5931.0,Python Data. Leaflet.js Maps.,131.0,38,True,2022-10-07 19:31:04,0.13.0,23.0,folium,conda-forge/folium,,,,18523.0,18523.0,https://pypi.org/project/folium,939228.0,954882.0,https://anaconda.org/conda-forge/folium,2022-10-07 23:31:22.691,1236732.0,,,,,1.0,,,,,,,,,,,,,,,
49,Dagster,dagster-io/dagster,data-pipelines,,https://github.com/dagster-io/dagster,https://github.com/dagster-io/dagster,Apache-2.0,2018-04-30 16:30:04.000,2022-10-20 14:30:55.000000,2022-10-20 14:30:54,11741.0,687.0,693.0,89.0,5185.0,1078.0,3464.0,5666.0,"An orchestration platform for the development, production, and observation of data assets.",240.0,38,True,2022-10-14 21:37:54,1.0.13,115.0,dagster,conda-forge/dagster,,,,580.0,580.0,https://pypi.org/project/dagster,439536.0,458757.0,https://anaconda.org/conda-forge/dagster,2022-10-15 23:11:27.520,672765.0,,,,,1.0,,,,,,,,,,,,,,,
50,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2022-10-20 13:57:15.000000,2022-10-20 12:57:38,4974.0,179.0,634.0,60.0,4084.0,1004.0,2001.0,1408.0,A distributed task scheduler for Dask.,292.0,38,True,,,150.0,distributed,conda-forge/distributed,,,,25321.0,25321.0,https://pypi.org/project/distributed,3855227.0,3964279.0,https://anaconda.org/conda-forge/distributed,2022-10-17 17:31:48.165,8397046.0,,,,,1.0,,,,,,,,,,,,,,,
51,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2022-10-20 14:10:19.000000,2022-10-20 09:41:16,34433.0,780.0,25125.0,2077.0,38294.0,,,34159.0,Apache Spark Python API.,2745.0,37,True,,,27.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,26828680.0,26859558.0,https://anaconda.org/conda-forge/pyspark,2022-07-27 06:26:20.797,2068891.0,,,,,2.0,,,,,stable/spark,,,,,,,,,,
52,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2022-10-20 12:06:27.000000,2022-09-16 08:23:46,2132.0,25.0,7123.0,363.0,2498.0,588.0,5821.0,21753.0,OpenMMLab Detection Toolbox and Benchmark.,364.0,37,True,2022-09-16 08:27:32,2.25.2,38.0,mmdet,,,,['pytorch'],655.0,655.0,https://pypi.org/project/mmdet,76130.0,76130.0,,,,,,,,1.0,,,,,,,,,,,,,,,
53,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2022-10-20 09:15:14.000000,2022-10-20 02:55:44,3337.0,398.0,2883.0,285.0,4500.0,833.0,1699.0,12835.0,Open source platform for the machine learning lifecycle.,501.0,37,True,2022-09-19 14:39:43,1.29.0,57.0,mlflow,conda-forge/mlflow,,,,,,https://pypi.org/project/mlflow,13789868.0,13813038.0,https://anaconda.org/conda-forge/mlflow,2022-09-20 12:50:43.646,973152.0,,,,,1.0,,,,,,,,,,,,,,,
54,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2022-10-20 14:31:56.000000,2022-10-20 12:14:37,3104.0,269.0,6133.0,381.0,4211.0,632.0,1947.0,12601.0,"Datasets, Transforms and Models specific to Computer Vision.",508.0,37,True,2022-08-05 20:19:15,0.13.1,30.0,torchvision,conda-forge/torchvision,,,['pytorch'],,,https://pypi.org/project/torchvision,5805689.0,5812645.0,https://anaconda.org/conda-forge/torchvision,2022-07-24 12:57:15.567,391538.0,,,,,1.0,13609.0,,,,,,,,,,,,,,
55,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2022-10-20 06:00:02.000000,2022-08-11 14:39:59,5599.0,26.0,2178.0,275.0,1410.0,1205.0,1222.0,12294.0,The interactive graphing library for Python (includes Plotly Express).,201.0,37,True,2022-08-11 14:41:24,5.10.0,86.0,plotly,conda-forge/plotly,,,,12.0,12.0,https://pypi.org/project/plotly,7810148.0,7898076.0,https://anaconda.org/conda-forge/plotly,2022-08-14 12:44:46.659,3262227.0,,,,,1.0,,plotlywidget,https://www.npmjs.com/package/plotlywidget,43844.0,,,,,,,,,,,
56,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-10-18 23:31:09.000000,2022-10-18 23:31:00,2718.0,7.0,2146.0,280.0,3094.0,85.0,2464.0,11245.0,"An open-source NLP research library, built on PyTorch.",264.0,37,True,2022-10-18 23:32:24,2.10.1,59.0,allennlp,conda-forge/allennlp,,,['pytorch'],2798.0,2798.0,https://pypi.org/project/allennlp,89094.0,90972.0,https://anaconda.org/conda-forge/allennlp,2022-07-15 16:42:26.330,86413.0,,,,,1.0,47.0,,,,,,,,,,,,,,
57,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2022-10-16 09:15:21.000000,2022-10-10 15:42:36,1084.0,5.0,1241.0,247.0,618.0,237.0,974.0,9700.0,Video editing with Python.,152.0,37,True,2020-05-07 16:29:35,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,18675.0,18675.0,https://pypi.org/project/moviepy,1828232.0,1830396.0,https://anaconda.org/conda-forge/moviepy,2022-10-07 16:36:43.237,136364.0,,,,,1.0,,,,,,,,,,,,,,,
58,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2022-10-20 05:25:42.000000,2022-10-19 17:55:07,1173.0,31.0,1678.0,111.0,186.0,795.0,744.0,8644.0,Multilingual Sentence & Image Embeddings with BERT.,101.0,37,True,2022-06-26 19:52:06,2.2.2,32.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],4392.0,4392.0,https://pypi.org/project/sentence-transformers,1683914.0,1685471.0,https://anaconda.org/conda-forge/sentence-transformers,2022-06-27 02:36:18.009,38942.0,,,,,1.0,,,,,,,,,,,,,,,
59,rq,rq/rq,data-pipelines,,https://github.com/rq/rq,https://github.com/rq/rq,,2011-11-14 10:53:48.000,2022-10-13 23:51:21.000000,2022-10-13 23:51:18,1669.0,27.0,1294.0,212.0,714.0,188.0,796.0,8574.0,Simple job queues for Python.,272.0,37,False,2022-09-25 08:03:45,1.11.1,21.0,rq,conda-forge/rq,,,,11199.0,11199.0,https://pypi.org/project/rq,693584.0,694637.0,https://anaconda.org/conda-forge/rq,2021-06-30 09:49:43.099,78978.0,,,,,2.0,,,,,,,,,,,,,,,
60,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2022-10-19 21:11:49.000000,2022-10-16 17:46:10,3238.0,9.0,662.0,153.0,1024.0,221.0,1419.0,7801.0,Declarative statistical visualization library for Python.,140.0,37,True,2021-12-29 13:30:58,4.2.0,20.0,altair,conda-forge/altair,,,,34761.0,34761.0,https://pypi.org/project/altair,8626835.0,8645670.0,https://anaconda.org/conda-forge/altair,2021-12-29 17:47:26.885,1412647.0,,,,,1.0,,,,,,,,,,,,,,,
61,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2022-10-20 14:47:05.000000,2022-10-20 14:46:26,8989.0,191.0,1608.0,226.0,3312.0,176.0,2664.0,7060.0,Probabilistic Programming in Python: Bayesian Modeling and Probabilistic Machine Learning with Aesara.,418.0,37,False,2022-10-10 19:32:09,4.2.2,48.0,pymc3,conda-forge/pymc3,,,,801.0,801.0,https://pypi.org/project/pymc3,328154.0,334525.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,457388.0,,,,,1.0,1904.0,,,,,,,,,,,,,,
62,Beam,apache/beam,data-pipelines,,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000,2022-10-20 14:49:26.000000,2022-10-20 14:30:51,37323.0,693.0,3541.0,259.0,19101.0,3918.0,714.0,5958.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1356.0,37,True,2022-10-17 16:22:03,2.42.0,25.0,apache-beam,conda-forge/apache-beam-with-aws,,,,,,https://pypi.org/project/apache-beam,7538671.0,7540503.0,https://anaconda.org/conda-forge/apache-beam-with-aws,2022-10-20 12:11:01.753,23816.0,,,,,2.0,,,,,,,,,,,,,,,
63,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2022-10-20 05:13:00.000000,2022-10-20 05:12:59,4858.0,169.0,372.0,36.0,2356.0,519.0,1514.0,4871.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,131.0,37,True,2022-10-05 22:10:26,0.13.4,100.0,wandb,conda-forge/wandb,,,,12559.0,12559.0,https://pypi.org/project/wandb,2050255.0,2054360.0,https://anaconda.org/conda-forge/wandb,2022-10-06 21:34:19.473,110857.0,,,,,1.0,,,,,,,wandb/wandb,,,,,,,,
64,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2022-10-19 12:13:27.000000,2022-10-19 11:54:59,1627.0,33.0,718.0,106.0,1243.0,380.0,980.0,3377.0,Python tools for geographic data.,179.0,37,True,2022-07-24 11:19:18,0.11.1,25.0,geopandas,conda-forge/geopandas,,,['pandas'],16026.0,16026.0,https://pypi.org/project/geopandas,3535713.0,3562239.0,https://anaconda.org/conda-forge/geopandas,2022-07-24 18:57:53.018,2093952.0,,,,,1.0,1613.0,,,,,,,,,,,,,,
65,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2022-10-18 06:24:21.000000,2022-10-17 12:41:19,2092.0,52.0,478.0,84.0,612.0,163.0,775.0,3016.0,Manipulation and analysis of geometric objects.,136.0,37,True,2022-10-13 16:38:01,1.8.5.post1,21.0,shapely,conda-forge/shapely,,,,34046.0,34046.0,https://pypi.org/project/shapely,8386830.0,8442255.0,https://anaconda.org/conda-forge/shapely,2022-10-17 15:44:22.720,4653687.0,,,,,1.0,295.0,,,,,,,,,,,,,,
66,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000,2022-10-20 14:38:06.000000,2022-10-20 10:40:52,25436.0,4333.0,592.0,93.0,12113.0,36.0,683.0,2967.0,State of the Art Natural Language Processing.,131.0,37,True,2022-10-12 16:40:34,4.2.1,100.0,spark-nlp,,,,['spark'],186.0,186.0,https://pypi.org/project/spark-nlp,2801699.0,2801699.0,,,,,,,,1.0,,,,,,,,,,,,,,,
67,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2022-10-20 08:20:03.000000,2022-10-19 21:06:16,17192.0,200.0,1075.0,80.0,6977.0,417.0,3851.0,2045.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,318.0,37,True,2022-10-19 22:31:10,1.2.1,47.0,mne,conda-forge/mne,,,,1906.0,1906.0,https://pypi.org/project/mne,41791.0,45312.0,https://anaconda.org/conda-forge/mne,2022-10-20 05:11:32.881,239473.0,,,,,1.0,,,,,,,,,,,,,,,
68,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2022-10-20 05:48:35.000000,2022-10-19 22:43:10,2698.0,117.0,842.0,127.0,2165.0,370.0,732.0,1710.0,A library for training and deploying machine learning models on Amazon SageMaker.,290.0,37,True,2022-10-11 20:22:24,2.112.2,123.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",1723.0,1723.0,https://pypi.org/project/sagemaker,7414653.0,7426718.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-09-09 21:43:04.016,422280.0,,,,,1.0,,,,,,,,,,,,,,,
69,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2022-10-16 19:25:09.000000,2022-10-16 19:25:05,1428.0,34.0,227.0,31.0,404.0,63.0,420.0,1136.0,Python library for reading and writing image data.,92.0,37,True,2022-10-16 19:25:28,2.22.2,41.0,imageio,conda-forge/imageio,,,,70313.0,70313.0,https://pypi.org/project/imageio,12043025.0,12097581.0,https://anaconda.org/conda-forge/imageio,2022-09-19 07:30:20.061,3763847.0,,,,,1.0,391.0,,,,,,,,,,,,,,
70,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2022-10-20 14:24:48.000000,2022-10-20 13:45:28,15792.0,558.0,1651.0,307.0,12889.0,306.0,5843.0,14046.0,Vector database for scalable similarity search and AI applications.,225.0,36,True,2022-09-29 11:28:14,2.1.4,100.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,188022.0,253929.0,,,,https://hub.docker.com/r/milvusdb/milvus,2022-10-20 14:01:28.758246,22.0,2233193.0,1.0,49965.0,,,,,,,,,,,,,,
71,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2022-10-19 11:44:48.000000,2022-10-19 08:42:30,1261.0,56.0,2061.0,331.0,1481.0,327.0,1761.0,12795.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",159.0,36,False,2022-10-14 08:20:56,0.26.1,21.0,horovod,,,,,683.0,683.0,https://pypi.org/project/horovod,75413.0,75413.0,,,,,,,,1.0,,,,,stable/horovod,,,,,,,,,,
72,ChatterBot,gunthercox/ChatterBot,nlp,,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000,2022-09-05 10:37:34.000000,2021-06-01 10:43:00,1848.0,,4039.0,554.0,700.0,307.0,1256.0,12584.0,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",103.0,36,False,2020-08-22 18:42:43,1.0.8,86.0,chatterbot,,,,,4618.0,4618.0,https://pypi.org/project/chatterbot,92347.0,92347.0,,,,,,,,1.0,,,,,,,,,,,,,,,
73,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2022-10-20 09:02:15.000000,2022-10-20 08:14:05,2819.0,72.0,1655.0,278.0,3256.0,227.0,1512.0,12103.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",183.0,36,True,2022-09-07 14:07:15,2.9,37.0,nni,,,,,293.0,293.0,https://pypi.org/project/nni,18468.0,18468.0,,,,,,,,1.0,,,,,,,,,,,,,,,
74,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2022-10-19 05:57:24.000000,2022-10-18 13:27:27,758.0,25.0,1398.0,125.0,608.0,289.0,398.0,11002.0,Fast image augmentation library and an easy-to-use wrapper around other libraries. Documentation:..,117.0,36,True,2022-09-20 07:33:54,1.3.0,17.0,albumentations,conda-forge/albumentations,,,['pytorch'],9688.0,9688.0,https://pypi.org/project/albumentations,569199.0,570869.0,https://anaconda.org/conda-forge/albumentations,2022-09-20 14:09:56.676,66803.0,,,,,2.0,,,,,,,,,,,,,,,
75,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2022-10-18 23:25:22.000000,2022-10-18 23:25:22,3073.0,94.0,1588.0,248.0,924.0,96.0,2060.0,9946.0,Statistical data visualization in Python.,176.0,36,True,2022-10-18 12:58:20,0.12.1,32.0,seaborn,conda-forge/seaborn,,,,,,https://pypi.org/project/seaborn,8741650.0,8808455.0,https://anaconda.org/conda-forge/seaborn,2022-10-18 18:26:52.529,4943472.0,,,,,2.0,235.0,,,,,-7.0,,,,,,,,,
76,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2022-10-20 12:35:03.000000,2022-10-18 19:07:40,481.0,26.0,1613.0,207.0,248.0,457.0,381.0,7794.0,Download market data from Yahoo! Finances API.,60.0,36,True,2022-10-18 19:15:02,0.1.79,14.0,yfinance,ranaroussi/yfinance,,,,14411.0,14411.0,https://pypi.org/project/yfinance,584819.0,588670.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532,57771.0,,,,,1.0,,,,,,,,,,,,,,,
77,Kedro,kedro-org/kedro,data-pipelines,,https://github.com/kedro-org/kedro,https://github.com/kedro-org/kedro,Apache-2.0,2019-04-18 10:29:56.000,2022-10-20 13:12:55.000000,2022-10-20 10:11:19,2052.0,64.0,709.0,104.0,855.0,162.0,774.0,7718.0,"A Python framework for creating reproducible, maintainable and modular data science code.",166.0,36,True,2022-09-20 14:33:57,0.18.3,33.0,kedro,,,,,1107.0,1107.0,https://pypi.org/project/kedro,551009.0,551009.0,,,,,,,,2.0,,,,,,,,,,,,,,,
78,Great Expectations,great-expectations/great_expectations,data-pipelines,,https://github.com/great-expectations/great_expectations,https://github.com/great-expectations/great_expectations,Apache-2.0,2017-09-11 00:18:46.000,2022-10-20 14:48:41.000000,2022-10-20 13:39:22,9615.0,397.0,1105.0,69.0,4690.0,185.0,1214.0,7430.0,Always know what to expect from your data.,326.0,36,True,2022-10-13 16:53:53,0.15.27,141.0,great_expectations,conda-forge/great-expectations,,,,,,https://pypi.org/project/great_expectations,5716911.0,5725910.0,https://anaconda.org/conda-forge/great-expectations,2022-10-13 20:29:09.261,494952.0,,,,,2.0,,,,,,,,,,,,,,,
79,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2022-10-18 13:32:03.000000,2022-10-11 17:18:30,4121.0,185.0,1451.0,117.0,767.0,301.0,1487.0,6408.0,"An open-source, low-code machine learning library in Python.",103.0,36,True,2022-04-10 22:12:29,2.3.10,19.0,pycaret,conda-forge/pycaret,,,,2623.0,2623.0,https://pypi.org/project/pycaret,936281.0,937096.0,https://anaconda.org/conda-forge/pycaret,2022-04-18 22:24:40.244,20629.0,,,,,2.0,613.0,,,,,,,,,,,,,,
