,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,trending,maven_id,maven_url,snap_id,dnf_id,yay_id
42,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-02-28 18:34:39.000000,2023-01-26 21:28:45,11896.0,3.0,6515.0,1087.0,11110.0,1791.0,7758.0,20272.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",981.0,39,True,2022-05-10 20:10:05,1.9.1,34.0,mxnet,mxnet,,,['mxnet'],6122.0,6122.0,https://pypi.org/project/mxnet,472028.0,472484.0,https://anaconda.org/anaconda/mxnet,2022-10-24 17:53:36.312,8987.0,,,,,2.0,25800.0,,,,,,,,apache/mxnet,,,,,,
43,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2023-03-02 13:16:01.127309,2023-03-02 12:53:48,8224.0,157.0,2005.0,191.0,3870.0,25.0,1780.0,17604.0,Build multimodal AI services via cloud native technologies Neural Search Generative AI Cloud Native.,164.0,39,True,2023-02-24 10:22:26,3.14.1,100.0,jina,conda-forge/jina-core,jinaai/jina,,,458.0,458.0,https://pypi.org/project/jina,53767.0,88378.0,https://anaconda.org/conda-forge/jina-core,2022-08-16 02:48:28.481,37977.0,https://hub.docker.com/r/jinaai/jina,2023-03-02 13:16:01.127309,8.0,1202593.0,2.0,,,,,,,,,,,,,,,
44,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-03-02 10:41:58.000000,2023-03-01 21:57:32,19996.0,112.0,3946.0,449.0,5551.0,667.0,6501.0,17277.0,"Interactive Data Visualization in the browser, from Python.",636.0,39,True,,,48.0,bokeh,conda-forge/bokeh,,,,197.0,197.0,https://pypi.org/project/bokeh,3450707.0,3594705.0,https://anaconda.org/conda-forge/bokeh,2022-12-12 20:33:04.197,10223906.0,,,,,1.0,,,,,,,,,,,,,,,
45,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-02-22 22:40:13.000000,2023-02-21 12:24:35,845.0,163.0,1770.0,222.0,380.0,209.0,811.0,9039.0,Download market data from Yahoo! Finances API.,75.0,39,True,2023-02-16 12:03:08,0.2.12,47.0,yfinance,ranaroussi/yfinance,,,,20094.0,20094.0,https://pypi.org/project/yfinance,725775.0,729382.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532,72154.0,,,,,1.0,,,,,,,,,,5.0,,,,,
46,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2023-02-26 09:39:24.000000,2023-02-17 12:10:54,1640.0,24.0,2133.0,164.0,741.0,46.0,939.0,6112.0,Python Data. Leaflet.js Maps.,149.0,39,True,2022-12-12 20:36:08,0.14.0,24.0,folium,conda-forge/folium,,,,22300.0,22300.0,https://pypi.org/project/folium,944238.0,964519.0,https://anaconda.org/conda-forge/folium,2022-12-13 18:33:58.037,1703616.0,,,,,1.0,,,,,,,,,,,,,,,
47,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2023-03-02 08:45:37.000000,2023-03-02 01:48:44,5125.0,219.0,431.0,43.0,2780.0,549.0,1741.0,5538.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,138.0,39,True,2023-02-07 18:39:54,0.13.10,100.0,wandb,conda-forge/wandb,,,,18712.0,18712.0,https://pypi.org/project/wandb,2184750.0,2189879.0,https://anaconda.org/conda-forge/wandb,2023-02-07 22:30:47.878,164132.0,,,,,1.0,,,,,,,,,wandb/wandb,,,,,,
48,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-03-02 13:54:24.000000,2023-03-02 11:37:19,36027.0,1138.0,25534.0,2056.0,40225.0,,,35114.0,Apache Spark Python API.,2825.0,38,True,,,30.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,25601591.0,25634433.0,https://anaconda.org/conda-forge/pyspark,2023-02-19 18:08:45.517,2364667.0,,,,,2.0,,stable/spark,,,,,,,,,,,,,
49,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2023-03-02 10:37:36.000000,2023-02-28 02:17:10,2198.0,35.0,7568.0,363.0,2752.0,508.0,6214.0,23167.0,OpenMMLab Detection Toolbox and Benchmark.,392.0,38,True,2023-02-28 02:24:52,2.28.2,49.0,mmdet,,,,['pytorch'],992.0,992.0,https://pypi.org/project/mmdet,109097.0,109097.0,,,,,,,,1.0,,,,,,,,,,,,,,,
50,pytorch-lightning,PyTorchLightning/pytorch-lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2023-03-02 14:02:27.000000,2023-03-01 21:00:21,8873.0,614.0,2696.0,229.0,8489.0,593.0,5284.0,21746.0,"Deep learning framework to train, deploy, and ship AI products Lightning fast.",833.0,38,True,2023-03-01 13:54:24,1.9.4,100.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],,,https://pypi.org/project/pytorch-lightning,3566848.0,3588896.0,https://anaconda.org/conda-forge/pytorch-lightning,2023-02-23 15:33:17.045,715464.0,,,,,2.0,10695.0,,,,,,,,Lightning-AI/lightning,,,,,,
51,shap,slundberg/shap,interpretability,,https://github.com/slundberg/shap,https://github.com/slundberg/shap,MIT,2016-11-22 19:17:08.000,2023-01-30 16:24:37.000000,2022-06-16 14:46:20,2277.0,,2745.0,263.0,510.0,1533.0,629.0,18653.0,A game theoretic approach to explain the output of any machine learning model.,205.0,38,True,2022-06-16 00:31:04,0.41.0,47.0,shap,conda-forge/shap,,,,9803.0,9803.0,https://pypi.org/project/shap,7141824.0,7174482.0,https://anaconda.org/conda-forge/shap,2022-06-20 09:35:07.854,1796199.0,,,,,1.0,,,,,,,,,,,,,,,
52,Gradio,gradio-app/gradio,others,,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000,2023-03-02 14:26:34.000000,2023-03-01 23:47:15,4825.0,228.0,849.0,103.0,1435.0,242.0,1436.0,13235.0,"Wrap UIs around any model, share with anyone.",135.0,38,True,2023-02-20 00:18:18,3.19.1,98.0,gradio,,,,,3569.0,3569.0,https://pypi.org/project/gradio,1865302.0,1865302.0,,,,,,,,1.0,,,,,,,,,,,,,,,
53,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2023-02-25 16:30:10.000000,2023-02-24 16:37:30,5788.0,115.0,2254.0,275.0,1463.0,1242.0,1281.0,13009.0,The interactive graphing library for Python (includes Plotly Express).,219.0,38,True,2023-02-24 16:34:40,5.13.1,90.0,plotly,conda-forge/plotly,,,,18.0,18.0,https://pypi.org/project/plotly,7922851.0,8014860.0,https://anaconda.org/conda-forge/plotly,2023-02-24 20:56:07.021,3811376.0,,,,,1.0,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,43764.0,,,,,,,,,,
54,dlib,davisking/dlib,ml-frameworks,,https://github.com/davisking/dlib,https://github.com/davisking/dlib,BSL-1.0,2014-01-29 00:45:33.000,2023-03-02 00:09:53.000000,2023-03-02 00:09:47,8151.0,18.0,2734.0,475.0,610.0,36.0,2076.0,11756.0,A toolkit for making real world machine learning and data analysis applications in C++.,181.0,38,False,2022-05-08 14:48:09,19.24,25.0,dlib,conda-forge/dlib,,,,18264.0,18264.0,https://pypi.org/project/dlib,130789.0,137928.0,https://anaconda.org/conda-forge/dlib,2022-12-03 02:02:47.387,535851.0,,,,,2.0,25168.0,,,,,,,,,,,,,,
55,rq,rq/rq,data-pipelines,,https://github.com/rq/rq,https://github.com/rq/rq,,2011-11-14 10:53:48.000,2023-02-28 20:25:55.000000,2023-02-27 23:03:47,1721.0,46.0,1323.0,209.0,778.0,136.0,894.0,8787.0,Simple job queues for Python.,282.0,38,False,2023-02-19 14:09:30,1.13.0,23.0,rq,conda-forge/rq,,,,12904.0,12904.0,https://pypi.org/project/rq,836874.0,837957.0,https://anaconda.org/conda-forge/rq,2021-06-30 09:49:43.099,86646.0,,,,,1.0,,,,,,,,,,,,,,,
56,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2023-03-02 14:00:07.000000,2023-03-02 09:35:57,15109.0,431.0,801.0,124.0,2970.0,92.0,1276.0,7671.0,A hyperparameter optimization framework.,227.0,38,False,2023-01-18 05:39:18,3.1.0,56.0,optuna,conda-forge/optuna,,,,6721.0,6721.0,https://pypi.org/project/optuna,1665770.0,1675735.0,https://anaconda.org/conda-forge/optuna,2023-01-20 01:30:36.315,398607.0,,,,,1.0,,,,,,,,,,,,,,,
57,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2023-03-02 13:28:54.000000,2023-03-02 13:24:09,45422.0,19809.0,1046.0,192.0,325.0,459.0,1523.0,6974.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1068.0,38,True,2022-11-01 19:55:14,1.1.1,81.0,catboost,conda-forge/catboost,,,,,,https://pypi.org/project/catboost,1954332.0,1977577.0,https://anaconda.org/conda-forge/catboost,2023-01-30 08:58:16.542,1238299.0,,,,,2.0,125147.0,,,,,,,,,,,,,,
58,dbt,dbt-labs/dbt-core,data-pipelines,,https://github.com/dbt-labs/dbt-core,https://github.com/dbt-labs/dbt-core,Apache-2.0,2016-03-10 02:38:00.000,2023-03-02 09:10:29.000000,2023-03-01 16:59:39,5930.0,215.0,1155.0,135.0,3140.0,386.0,3287.0,6614.0,dbt enables data analysts and engineers to transform their data using the same practices that software engineers use..,267.0,38,True,2023-02-28 15:32:42,1.2.5,100.0,dbt,conda-forge/dbt,,,,2256.0,2256.0,https://pypi.org/project/dbt,120756.0,123806.0,https://anaconda.org/conda-forge/dbt,2021-12-09 22:07:39.668,229394.0,,,,,1.0,964.0,,,,,dbt,,,,,,,,,
59,Beam,apache/beam,data-pipelines,,https://github.com/apache/beam,https://github.com/apache/beam,Apache-2.0,2016-02-02 08:00:06.000,2023-03-02 14:23:49.000000,2023-03-02 14:23:49,38570.0,701.0,3663.0,259.0,20404.0,4028.0,1241.0,6530.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",1439.0,38,True,2023-02-15 21:47:53,2.45.0,28.0,apache-beam,conda-forge/apache-beam-with-aws,,,,2.0,2.0,https://pypi.org/project/apache-beam,6833643.0,6835555.0,https://anaconda.org/conda-forge/apache-beam-with-aws,2023-02-16 01:59:11.014,34427.0,,,,,1.0,,,,,,,,,,,,,,,
60,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2023-03-01 20:23:13.000000,2023-02-27 12:04:28,2182.0,47.0,502.0,86.0,704.0,182.0,845.0,3183.0,Manipulation and analysis of geometric objects.,144.0,38,True,2023-01-30 08:56:47,2.0.1,26.0,shapely,conda-forge/shapely,,,,41294.0,41294.0,https://pypi.org/project/shapely,9769715.0,9832916.0,https://anaconda.org/conda-forge/shapely,2023-01-30 12:28:59.286,5621852.0,,,,,1.0,598.0,,,,,,,,,,,,,,
61,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2023-03-02 08:42:31.000000,2023-03-01 20:40:07,17323.0,83.0,1114.0,83.0,7131.0,437.0,3934.0,2144.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,333.0,38,True,2023-02-23 20:18:44,1.3.1,51.0,mne,conda-forge/mne,,,,2392.0,2392.0,https://pypi.org/project/mne,56305.0,59990.0,https://anaconda.org/conda-forge/mne,2023-02-24 00:00:03.164,269066.0,,,,,1.0,,,,,,,,,,,,,,,
62,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-03-02 14:11:18.000000,2023-03-01 21:13:56,5184.0,113.0,655.0,58.0,4345.0,1076.0,2101.0,1443.0,A distributed task scheduler for Dask.,306.0,38,True,,,161.0,distributed,conda-forge/distributed,,,,27480.0,27480.0,https://pypi.org/project/distributed,4707704.0,4825139.0,https://anaconda.org/conda-forge/distributed,2023-03-01 22:54:25.080,9629725.0,,,,,1.0,,,,,,,,,,,,,,,
63,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2023-02-27 14:24:17.391000,2023-02-27 02:57:53,1453.0,14.0,243.0,32.0,427.0,74.0,447.0,1204.0,Python library for reading and writing image data.,96.0,38,True,2023-02-27 02:58:13,2.26.0,48.0,imageio,conda-forge/imageio,,,,82435.0,82435.0,https://pypi.org/project/imageio,13613708.0,13673560.0,https://anaconda.org/conda-forge/imageio,2023-02-27 14:24:17.391,4428412.0,,,,,1.0,502.0,,,,,,,,,,,,,,
64,fairseq,pytorch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2023-03-02 14:04:10.000000,2023-02-23 21:18:36,2284.0,16.0,5082.0,359.0,1240.0,808.0,2947.0,21056.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,413.0,37,True,2022-06-27 19:32:58,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],1249.0,1249.0,https://pypi.org/project/fairseq,71931.0,72690.0,https://anaconda.org/conda-forge/fairseq,2022-07-13 07:08:17.142,24143.0,,,,,1.0,297.0,,,,,,,,facebookresearch/fairseq,,,,,,
65,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2023-03-02 12:52:29.000000,2023-03-02 12:48:50,756.0,56.0,2744.0,448.0,663.0,269.0,1742.0,19491.0,A library for efficient similarity search and clustering of dense vectors.,125.0,37,True,2022-11-30 15:24:12,1.7.3,14.0,pymilvus,conda-forge/faiss,,,,917.0,917.0,https://pypi.org/project/pymilvus,279103.0,298373.0,https://anaconda.org/conda-forge/faiss,2023-01-10 05:31:46.982,655203.0,,,,,1.0,,,,,,,,,,,,,,,
66,luigi,spotify/luigi,data-pipelines,,https://github.com/spotify/luigi,https://github.com/spotify/luigi,Apache-2.0,2012-09-20 15:06:38.000,2023-02-25 02:51:34.000000,2023-02-25 02:51:34,4072.0,9.0,2270.0,483.0,2263.0,83.0,876.0,16363.0,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",598.0,37,True,2023-01-18 16:10:24,3.2.0,54.0,luigi,luigi,,,,2056.0,2056.0,https://pypi.org/project/luigi,753837.0,753979.0,https://anaconda.org/anaconda/luigi,2023-02-22 12:45:02.911,12086.0,,,,,2.0,,stable/luigi,,,,,,,,,,,,,
67,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2023-03-02 14:03:49.000000,2023-03-02 13:42:37,3779.0,250.0,3103.0,287.0,5035.0,884.0,1872.0,13749.0,Open source platform for the machine learning lifecycle.,551.0,37,True,2023-03-02 06:07:21,2.2.0,63.0,mlflow,conda-forge/mlflow,,,,,,https://pypi.org/project/mlflow,10637361.0,10662806.0,https://anaconda.org/conda-forge/mlflow,2023-01-19 00:29:16.131,1195943.0,,,,,1.0,,,,,,,,,,,,,,,
68,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-03-02 10:36:55.000000,2023-03-02 03:26:35,2902.0,254.0,2634.0,173.0,3338.0,280.0,1798.0,11200.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",251.0,37,True,2023-02-21 07:15:26,1.0.1,29.0,dgl,,,,,62.0,62.0,https://pypi.org/project/dgl,42666.0,42666.0,,,,,,,,1.0,,,,,,,,,,,,,,,
69,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2023-02-22 04:49:31.000000,2023-02-22 02:30:41,1088.0,4.0,1288.0,245.0,631.0,283.0,986.0,10146.0,Video editing with Python.,155.0,37,True,2020-05-07 16:29:35,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,22262.0,22262.0,https://pypi.org/project/moviepy,1430974.0,1433318.0,https://anaconda.org/conda-forge/moviepy,2022-10-07 16:36:43.237,159424.0,,,,,1.0,,,,,,,,,,,,,,,
70,Kedro,kedro-org/kedro,data-pipelines,,https://github.com/kedro-org/kedro,https://github.com/kedro-org/kedro,Apache-2.0,2019-04-18 10:29:56.000,2023-03-02 14:24:19.000000,2023-03-02 08:57:43,2183.0,91.0,751.0,104.0,1019.0,253.0,892.0,8138.0,"A Python framework for creating reproducible, maintainable and modular data science code.",185.0,37,True,2023-02-20 17:47:21,0.18.5,35.0,kedro,,,,,1428.0,1428.0,https://pypi.org/project/kedro,491772.0,491772.0,,,,,,,,2.0,,,,,,,,,,,,,,,
71,PyMC3,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2023-03-01 09:32:38.000000,2023-03-01 09:32:38,9407.0,141.0,1671.0,226.0,3488.0,159.0,2806.0,7346.0,Bayesian Modeling in Python.,441.0,37,False,2023-01-19 17:42:27,5.0.2,53.0,pymc3,conda-forge/pymc3,,,,1211.0,1211.0,https://pypi.org/project/pymc3,312577.0,318998.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,493050.0,,,,,1.0,1905.0,,,,,,,,,,,,,,
72,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2023-03-02 00:42:59.000000,2023-02-28 22:38:59,3383.0,202.0,1007.0,107.0,2402.0,526.0,1061.0,6208.0,A unified framework for machine learning with time series.,235.0,37,True,2023-02-14 01:14:15,0.16.1,37.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],938.0,938.0,https://pypi.org/project/sktime,479870.0,492079.0,https://anaconda.org/conda-forge/sktime-all-extras,2023-02-24 01:52:16.266,244171.0,,,,,1.0,77.0,,,,,,,,sktime/sktime,,,,,,
73,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2023-03-02 08:07:49.000000,2023-03-01 19:39:02,3441.0,236.0,460.0,78.0,1688.0,78.0,577.0,4069.0,Flax is a neural network library for JAX that is designed for flexibility.,187.0,37,True,2023-02-28 00:18:39,0.6.6,25.0,flax,conda-forge/flax,,,['jax'],2430.0,2430.0,https://pypi.org/project/flax,531712.0,532545.0,https://anaconda.org/conda-forge/flax,2022-10-04 08:27:32.317,19979.0,,,,,2.0,42.0,,,,,,,,,,,,,,
74,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2023-03-01 16:13:37.000000,2023-02-27 17:25:26,1706.0,42.0,755.0,106.0,1320.0,336.0,1085.0,3563.0,Python tools for geographic data.,189.0,37,True,2022-12-10 18:39:11,0.12.2,28.0,geopandas,conda-forge/geopandas,,,['pandas'],19842.0,19842.0,https://pypi.org/project/geopandas,2937294.0,2967761.0,https://anaconda.org/conda-forge/geopandas,2022-12-10 19:00:54.177,2557482.0,,,,,2.0,1758.0,,,,,,,,,,,,,,
75,joblib,joblib/joblib,data-pipelines,,https://github.com/joblib/joblib,https://github.com/joblib/joblib,BSD-3-Clause,2010-05-07 06:48:26.000,2023-03-02 14:21:07.000000,2023-02-21 17:34:08,1446.0,14.0,348.0,62.0,652.0,321.0,432.0,3067.0,Computing with Python functions.,118.0,37,True,,,25.0,joblib,conda-forge/joblib,,,,259887.0,259887.0,https://pypi.org/project/joblib,27535843.0,27731660.0,https://anaconda.org/conda-forge/joblib,2022-10-10 13:51:08.859,15665374.0,,,,,2.0,,,,,,,,,,,,,,,
76,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2023-03-02 11:33:01.000000,2023-03-02 04:24:02,2905.0,150.0,907.0,134.0,2340.0,415.0,771.0,1784.0,A library for training and deploying machine learning models on Amazon SageMaker.,335.0,37,True,2023-03-02 04:24:06,2.135.1.post0,123.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",2340.0,2340.0,https://pypi.org/project/sagemaker,31871957.0,31884967.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2022-11-03 16:48:39.476,520415.0,,,,,1.0,,,,,,,,,,,,,,,
77,pyproj,pyproj4/pyproj,geospatial-data,,https://github.com/pyproj4/pyproj,https://github.com/pyproj4/pyproj,MIT,2014-12-29 21:38:25.000,2023-02-25 03:18:00.000000,2023-02-25 02:55:19,1457.0,45.0,188.0,30.0,623.0,20.0,522.0,858.0,Python interface to PROJ (cartographic projections and coordinate transformations library).,58.0,37,True,2022-12-13 01:49:12,3.4.1,46.0,pyproj,conda-forge/pyproj,,,,18953.0,18953.0,https://pypi.org/project/pyproj,5112405.0,5174181.0,https://anaconda.org/conda-forge/pyproj,2023-01-17 15:21:43.984,5374563.0,,,,,2.0,,,,,,,,,,,,,,,
78,jieba,fxsjy/jieba,chinese-nlp,,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000,2022-07-17 00:34:33.000000,2020-02-15 08:33:35,523.0,,6384.0,1292.0,164.0,603.0,215.0,30021.0,Chinese Words Segementation Utilities.,48.0,36,False,2020-01-20 14:23:50,0.42.1,9.0,jieba,conda-forge/jieba,,,,21072.0,21072.0,https://pypi.org/project/jieba,529663.0,531531.0,https://anaconda.org/conda-forge/jieba,2021-05-30 19:33:02.597,132636.0,,,,,1.0,,,,,,,,,,,,,,,
79,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-03-02 13:10:25.000000,2023-03-02 12:05:48,16607.0,439.0,1741.0,309.0,14326.0,305.0,6841.0,15190.0,Vector database for scalable similarity search and AI applications.,233.0,36,True,2023-02-10 11:29:35,2.2.3,100.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,279103.0,351422.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-03-02 12:18:28.567231,24.0,2926794.0,1.0,31609.0,,,,,,,,,,,,,,
80,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2023-03-02 13:42:47.000000,2023-03-02 10:13:32,3403.0,182.0,6385.0,383.0,4614.0,696.0,2059.0,13386.0,"Datasets, Transforms and Models specific to Computer Vision.",520.0,36,True,2022-12-16 00:34:17,0.14.1,32.0,torchvision,conda-forge/torchvision,,,['pytorch'],,,https://pypi.org/project/torchvision,6247610.0,6256534.0,https://anaconda.org/conda-forge/torchvision,2023-01-22 01:20:59.830,544712.0,,,,,2.0,19796.0,,,,,,,,,,,,,,
